time,STH_71,S_41,T_20,SA,CT,STH_pred,d_error
2000-03-15,23.207,36.062,27.96,36.232298,27.921804,23.207113,0.000112
2000-03-16,23.205,36.057,27.96,36.227273,27.92201,23.203351,-0.001649
2000-03-17,23.186,36.045,27.99,36.215215,27.952534,23.184474,-0.001527
2000-03-18,23.196,36.052,27.98,36.222248,27.942235,23.193023,-0.002976
2000-03-19,23.186,36.038,27.97,36.208182,27.932804,23.185776,-0.000224
2000-03-20,23.159,36.032,28.04,36.202157,28.003118,23.158268,-0.000732
2000-03-21,23.138,36.039,28.12,36.20919,28.082903,23.137205,-0.000795
2000-03-22,23.14,36.05,28.14,36.22024,28.102464,23.138887,-0.001113
2000-03-23,23.178,36.066,28.06,36.236318,28.021728,23.177262,-0.000738
2000-03-24,23.236,36.11,27.99,36.280525,27.949848,23.233365,-0.002635
2000-03-25,23.22,36.111,28.04,36.281529,27.999849,23.217682,-0.002317
2000-03-26,23.229,36.108,28.0,36.278517,27.959939,23.228576,-0.000424
2000-03-27,23.274,36.138,27.94,36.308657,27.898652,23.270844,-0.003156
2000-03-28,23.299,36.168,27.93,36.338797,27.887406,23.296692,-0.002308
2000-03-29,23.266,36.16,28.01,36.33076,27.967797,23.2644,-0.0016
2000-03-30,23.25,36.149,28.03,36.319707,27.988269,23.24955,-0.00045
2000-03-31,23.259,36.154,28.02,36.324731,27.978054,23.2566,-0.002401
2000-04-01,23.223,36.131,28.08,36.301624,28.039053,23.219563,-0.003437
2000-04-02,23.167,36.121,28.22,36.291575,28.179584,23.165883,-0.001117
2000-04-03,23.171,36.128,28.23,36.298608,28.189302,23.167843,-0.003156
2000-04-04,23.175,36.139,28.24,36.309661,28.198852,23.172812,-0.002188
2000-04-05,23.05,36.132,28.61,36.302628,28.569464,23.044807,-0.005192
2000-04-06,22.931,36.065,28.81,36.23531,28.772477,22.927713,-0.003287
2000-04-07,22.897,36.046,28.87,36.216223,28.833343,22.893362,-0.003637
2000-04-08,22.995,36.087,28.66,36.257417,28.621403,22.994333,-0.000668
2000-04-09,23.009,36.081,28.61,36.251389,28.571609,23.006485,-0.002516
2000-04-10,22.981,36.019,28.55,36.189096,28.514155,22.979861,-0.00114
2000-04-11,22.935,35.927,28.48,36.096658,28.44794,22.933975,-0.001024
2000-04-12,22.948,35.926,28.44,36.095654,28.407938,22.946494,-0.001506
2000-04-13,22.939,35.924,28.47,36.093646,28.438054,22.93504,-0.003959
2000-04-14,22.908,35.903,28.51,36.072547,28.47898,22.90598,-0.002021
2000-04-15,22.884,35.89,28.55,36.059485,28.519571,22.882922,-0.001079
2000-04-16,22.831,35.851,28.63,36.020303,28.601306,22.827009,-0.003991
2000-04-17,22.761,35.789,28.7,35.95801,28.674007,22.75711,-0.00389
2000-04-18,22.661,35.624,28.62,35.79223,28.600842,22.659792,-0.001207
2000-04-19,22.736,35.748,28.68,35.916816,28.655708,22.732975,-0.003026
2000-04-20,22.722,35.742,28.71,35.910787,28.686,22.718469,-0.003531
2000-04-21,22.667,35.674,28.72,35.842465,28.698882,22.664055,-0.002945
2000-04-22,22.653,35.656,28.72,35.824379,28.699641,22.650533,-0.002467
2000-04-23,22.655,35.652,28.71,35.820362,28.689795,22.650863,-0.004137
2000-04-24,22.618,35.587,28.67,35.755056,28.652474,22.615361,-0.002639
2000-04-25,22.607,35.573,28.67,35.74099,28.653064,22.604845,-0.002156
2000-04-26,22.641,35.589,28.6,35.757065,28.582283,22.640148,-0.000853
2000-04-27,22.648,35.567,28.53,35.734961,28.513098,22.646868,-0.001132
2000-04-28,22.652,35.566,28.52,35.733957,28.503124,22.649436,-0.002565
2000-04-29,22.53,35.409,28.53,35.576214,28.519724,22.528161,-0.001839
2000-04-30,22.524,35.387,28.5,35.554111,28.490593,22.52158,-0.00242
2000-05-01,22.537,35.387,28.46,35.554111,28.450521,22.534832,-0.002169
2000-05-02,22.53,35.354,28.4,35.520954,28.391795,22.529889,-0.000112
2000-05-03,22.529,35.322,28.33,35.488802,28.323004,22.528968,-3.1e-05
2000-05-04,22.571,35.355,28.28,35.521958,28.27154,22.570265,-0.000734
2000-05-05,22.593,35.361,28.23,35.527987,28.221201,22.591255,-0.001745
2000-05-06,22.562,35.297,28.18,35.463686,28.17377,22.559611,-0.002389
2000-05-07,22.542,35.242,28.11,35.408426,28.10592,22.541277,-0.000723
2000-05-08,22.546,35.218,28.04,35.38431,28.03678,22.546202,0.000202
2000-05-09,22.589,35.222,27.92,35.388331,27.916386,22.588499,-0.000502
2000-05-10,22.581,35.208,27.91,35.374265,27.906944,22.581241,0.000242
2000-05-11,22.562,35.171,27.89,35.337091,27.888427,22.559956,-0.002044
2000-05-12,22.569,35.178,27.88,35.344124,27.87812,22.568486,-0.000514
2000-05-13,22.56,35.188,27.93,35.35417,27.927806,22.559664,-0.000336
2000-05-14,22.526,35.143,27.93,35.308959,27.92966,22.525831,-0.000168
2000-05-15,22.491,35.098,27.94,35.263745,27.941534,22.488726,-0.002273
2000-05-16,22.509,35.134,27.96,35.299914,27.960089,22.509251,0.00025
2000-05-17,22.567,35.193,27.92,35.359195,27.917581,22.566694,-0.000306
2000-05-18,22.613,35.218,27.84,35.38431,27.8364,22.611622,-0.001379
2000-05-19,22.626,35.227,27.82,35.393356,27.815992,22.624918,-0.001081
2000-05-20,22.631,35.231,27.82,35.397372,27.815828,22.627925,-0.003076
2000-05-21,22.632,35.217,27.78,35.383306,27.776329,22.630439,-0.001561
2000-05-22,22.647,35.231,27.76,35.397372,27.755717,22.647485,0.000486
2000-05-23,22.667,35.245,27.74,35.411438,27.735106,22.664529,-0.002471
2000-05-24,22.671,35.246,27.73,35.412442,27.725046,22.668537,-0.002463
2000-05-25,22.674,35.265,27.76,35.431533,27.754323,22.673057,-0.000943
2000-05-26,22.684,35.283,27.77,35.44962,27.763603,22.683337,-0.000663
2000-05-27,22.71,35.304,27.74,35.470719,27.732688,22.708907,-0.001092
2000-05-28,22.731,35.307,27.68,35.473731,27.672461,22.730692,-0.000309
2000-05-29,22.791,35.377,27.66,35.544062,27.649564,22.789854,-0.001146
2000-05-30,22.86,35.456,27.63,35.623437,27.616286,22.859043,-0.000958
2000-05-31,22.922,35.51,27.57,35.677689,27.55399,22.919162,-0.002839
2000-06-01,22.882,35.418,27.47,35.585256,27.457581,22.882363,0.000363
2000-06-02,22.844,35.326,27.38,35.492822,27.371168,22.842239,-0.00176
2000-06-03,22.936,35.421,27.31,35.588272,27.297206,22.936341,0.00034
2000-06-04,23.002,35.488,27.27,35.655586,27.254437,22.999674,-0.002327
2000-06-05,22.986,35.454,27.23,35.621425,27.215749,22.98697,0.00097
2000-06-06,22.962,35.4,27.19,35.567173,27.177867,22.959195,-0.002805
2000-06-07,23.079,35.526,27.12,35.693767,27.102687,23.076568,-0.002432
2000-06-08,23.234,35.724,27.1,35.8927,27.074694,23.232092,-0.001907
2000-06-09,23.261,35.751,27.08,35.919828,27.053585,23.258853,-0.002146
2000-06-10,23.209,35.669,27.05,35.83744,27.026844,23.206733,-0.002266
2000-06-11,23.183,35.619,27.01,35.787205,26.988801,23.18191,-0.00109
2000-06-12,23.178,35.592,26.96,35.760077,26.939817,23.177597,-0.000403
2000-06-13,23.215,35.616,26.9,35.784193,26.878779,23.214876,-0.000124
2000-06-14,23.243,35.624,26.83,35.79223,26.808371,23.24327,0.00027
2000-06-15,23.351,35.761,26.82,35.929878,26.792893,23.349678,-0.001322
2000-06-16,23.424,35.828,26.74,35.997192,26.71014,23.425688,0.001688
2000-06-17,23.498,35.824,26.5,35.993175,26.470061,23.498982,0.000983
2000-06-18,23.501,35.774,26.38,35.942936,26.351912,23.499272,-0.001728
2000-06-19,23.514,35.775,26.34,35.943944,26.311833,23.512664,-0.001336
2000-06-20,23.492,35.718,26.27,35.886672,26.243998,23.491764,-0.000236
2000-06-21,23.469,35.671,26.23,35.839453,26.205796,23.468924,-7.6e-05
2000-06-22,23.421,35.536,26.06,35.703813,26.040866,23.4205,-0.000499
2000-06-23,23.451,35.517,25.92,35.684722,25.901428,23.449957,-0.001043
2000-06-24,23.452,35.518,25.92,35.68573,25.901389,23.450714,-0.001285
2000-06-25,23.44,35.538,26.01,35.705821,25.990726,23.437665,-0.002335
2000-06-26,23.426,35.559,26.1,35.72692,26.080021,23.425306,-0.000694
2000-06-27,23.446,35.534,25.98,35.701805,25.960843,23.444035,-0.001964
2000-06-28,23.499,35.559,25.86,35.72692,25.839727,23.500367,0.001367
2000-06-29,23.518,35.576,25.85,35.744003,25.829056,23.516314,-0.001686
2000-06-30,23.535,35.595,25.84,35.763093,25.818309,23.533768,-0.001231
2000-07-01,23.563,35.605,25.77,35.773139,25.747842,23.563116,0.000116
2000-07-02,23.608,35.626,25.68,35.794238,25.656931,23.606942,-0.001057
2000-07-03,23.614,35.689,25.82,35.857535,25.79465,23.610932,-0.003069
2000-07-04,23.629,35.747,25.9,35.915812,25.872485,23.629736,0.000736
2000-07-05,23.672,35.826,25.96,35.995183,25.929474,23.670582,-0.001419
2000-07-06,23.728,35.894,25.94,36.063505,25.906817,23.728147,0.000146
2000-07-07,23.81,35.967,25.85,36.136848,25.813917,23.811362,0.001363
2000-07-08,23.933,36.049,25.66,36.219236,25.620625,23.932459,-0.000542
2000-07-09,23.995,36.081,25.53,36.251389,25.489323,23.996977,0.001976
2000-07-10,24.062,36.102,25.37,36.272488,25.328438,24.062332,0.000332
2000-07-11,24.053,36.097,25.39,36.267463,25.348638,24.052379,-0.00062
2000-07-12,24.047,36.078,25.36,36.248372,25.319349,24.04729,0.000289
2000-07-13,24.059,36.081,25.33,36.251389,25.289219,24.058814,-0.000186
2000-07-14,24.077,36.103,25.32,36.273492,25.278375,24.078515,0.001516
2000-07-15,24.053,36.06,25.3,36.230289,25.260002,24.0522,-0.0008
2000-07-16,24.047,36.03,25.25,36.200145,25.211117,24.044932,-0.002069
2000-07-17,24.061,36.065,25.28,36.23531,25.239803,24.062136,0.001135
2000-07-18,24.066,36.076,25.29,36.246364,25.24939,24.067366,0.001366
2000-07-19,24.069,36.1,25.35,36.270475,25.308505,24.066993,-0.002007
2000-07-20,24.07,36.104,25.35,36.274496,25.308352,24.070016,1.6e-05
2000-07-21,24.073,36.104,25.34,36.274496,25.298347,24.073101,0.000102
2000-07-22,24.074,36.113,25.36,36.283537,25.318014,24.073727,-0.000273
2000-07-23,24.108,36.113,25.25,36.283537,25.207962,24.107635,-0.000364
2000-07-24,24.121,36.102,25.18,36.272488,25.138348,24.120856,-0.000145
2000-07-25,24.116,36.047,25.06,36.217228,25.020372,24.11611,0.000111
2000-07-26,24.172,35.949,24.62,36.118765,24.583813,24.176012,0.004012
2000-07-27,24.21,35.868,24.3,36.037381,24.266622,24.211202,0.001203
2000-07-28,24.185,35.847,24.33,36.016282,24.297416,24.186306,0.001307
2000-07-29,24.181,35.812,24.26,35.981117,24.228659,24.180828,-0.000172
2000-07-30,24.155,35.686,24.02,35.854523,23.993098,24.157167,0.002166
2000-07-31,24.103,35.632,24.07,35.800267,24.045111,24.101403,-0.001597
2000-08-01,24.03,35.631,24.3,35.799263,24.275352,24.031896,0.001896
2000-08-02,24.139,35.639,23.96,35.8073,23.93476,24.139436,0.000436
2000-08-03,24.102,35.654,24.13,35.82237,24.104357,24.100157,-0.001843
2000-08-04,24.08,35.651,24.18,35.819358,24.154511,24.082952,0.002952
2000-08-05,24.173,35.681,23.95,35.849498,23.923224,24.1742,0.001199
2000-08-06,24.191,35.734,24.03,35.90275,24.001354,24.190521,-0.000479
2000-08-07,24.181,35.712,24.0,35.880647,23.972133,24.1828,0.001801
2000-08-08,24.159,35.673,23.98,35.841461,23.953539,24.159227,0.000227
2000-08-09,24.148,35.634,23.91,35.802275,23.8849,24.150497,0.002496
2000-08-10,24.217,35.655,23.74,35.823374,23.713999,24.216733,-0.000267
2000-08-11,24.203,35.646,23.76,35.814333,23.734341,24.204008,0.001009
2000-08-12,24.146,35.636,23.93,35.804287,23.904845,24.146076,7.7e-05
2000-08-13,24.126,35.652,24.04,35.820362,24.014356,24.125477,-0.000522
2000-08-14,24.153,35.687,24.03,35.855527,24.003069,24.154946,0.001946
2000-08-15,24.167,35.714,24.06,35.882655,24.032106,24.166445,-0.000554
2000-08-16,24.151,35.739,24.17,35.907771,24.141275,24.15253,0.00153
2000-08-17,24.162,35.725,24.1,35.893705,24.071735,24.16284,0.00084
2000-08-18,24.175,35.77,24.17,35.938919,24.140138,24.17599,0.000991
2000-08-19,24.209,35.836,24.23,36.005229,24.197756,24.207976,-0.001023
2000-08-20,24.242,35.848,24.14,36.017287,24.107258,24.243985,0.001985
2000-08-21,24.252,35.849,24.11,36.018291,24.077204,24.253703,0.001702
2000-08-22,24.27,35.863,24.09,36.032357,24.056679,24.27027,0.00027
2000-08-23,24.274,35.903,24.18,36.072547,24.145266,24.273647,-0.000353
2000-08-24,24.266,35.886,24.16,36.055468,24.125877,24.266766,0.000765
2000-08-25,24.264,35.898,24.2,36.067522,24.165461,24.263876,-0.000124
2000-08-26,24.254,35.861,24.14,36.030348,24.106782,24.253824,-0.000176
2000-08-27,24.307,35.917,24.1,36.086613,24.064709,24.308157,0.001158
2000-08-28,24.409,36.049,24.1,36.219236,24.059877,24.408069,-0.000932
2000-08-29,24.379,36.01,24.1,36.18005,24.061305,24.378548,-0.000452
2000-08-30,24.344,35.95,24.06,36.119769,24.023481,24.345076,0.001076
2000-08-31,24.291,35.906,24.13,36.075559,24.095127,24.290869,-0.000132
2000-09-01,24.271,35.895,24.17,36.064509,24.135553,24.270585,-0.000415
2000-09-02,24.266,35.886,24.16,36.055468,24.125877,24.266766,0.000765
2000-09-03,24.27,35.875,24.12,36.044414,24.086258,24.270395,0.000395
2000-09-04,24.282,35.899,24.14,36.068526,24.105389,24.282582,0.000582
2000-09-05,24.298,35.925,24.16,36.09465,24.124447,24.29628,-0.001721
2000-09-06,24.275,35.898,24.16,36.067522,24.125437,24.275846,0.000846
2000-09-07,24.268,35.893,24.17,36.062501,24.135627,24.269073,0.001073
2000-09-08,24.261,35.883,24.17,36.052452,24.135994,24.261503,0.000503
2000-09-09,24.245,35.843,24.12,36.012262,24.08743,24.246175,0.001174
2000-09-10,24.313,35.905,24.05,36.074555,24.01512,24.313994,0.000995
2000-09-11,24.339,35.941,24.06,36.110728,24.02381,24.338264,-0.000737
2000-09-12,24.311,35.918,24.09,36.087617,24.054667,24.311899,0.000898
2000-09-13,24.288,35.886,24.09,36.055468,24.055838,24.28768,-0.00032
2000-09-14,24.292,35.868,24.03,36.037381,23.996462,24.29195,-5e-05
2000-09-15,24.403,35.965,23.9,36.13484,23.86286,24.404067,0.001068
2000-09-16,24.437,35.984,23.84,36.15393,23.802144,24.436268,-0.000732
2000-09-17,24.473,35.981,23.71,36.150914,23.672199,24.472493,-0.000506
2000-09-18,24.445,35.941,23.7,36.110728,23.663642,24.445154,0.000154
2000-09-19,24.431,35.904,23.65,36.073551,23.614953,24.43189,0.00089
2000-09-20,24.417,35.898,23.68,36.067522,23.645185,24.41849,0.00149
2000-09-21,24.4,35.866,23.66,36.035373,23.626328,24.400157,0.000157
2000-09-22,24.365,35.833,23.69,36.002216,23.657536,24.366306,0.001306
2000-09-23,24.361,35.811,23.65,35.980113,23.618305,24.361447,0.000447
2000-09-24,24.336,35.775,23.64,35.943944,23.609596,24.337129,0.001128
2000-09-25,24.314,35.717,23.56,35.885667,23.53163,24.316748,0.002749
2000-09-26,24.319,35.686,23.47,35.854523,23.442678,24.319698,0.000697
2000-09-27,24.319,35.682,23.46,35.850502,23.432813,24.319599,0.000599
2000-09-28,24.298,35.68,23.53,35.848494,23.502938,24.297538,-0.000463
2000-09-29,24.285,35.674,23.56,35.842465,23.533174,24.284175,-0.000825
2000-09-30,24.282,35.709,23.66,35.87763,23.631989,24.281241,-0.000759
2000-10-01,24.29,35.736,23.7,35.904758,23.671044,24.289888,-0.000113
2000-10-02,24.285,35.734,23.71,35.90275,23.681122,24.285422,0.000422
2000-10-03,24.311,35.787,23.76,35.955998,23.729241,24.310781,-0.00022
2000-10-04,24.324,35.789,23.72,35.95801,23.689142,24.324122,0.000123
2000-10-05,24.32,35.787,23.73,35.955998,23.699221,24.319651,-0.000349
2000-10-06,24.31,35.825,23.86,35.994179,23.827926,24.309939,-6.1e-05
2000-10-07,24.315,35.832,23.86,36.001212,23.827672,24.315239,0.000238
2000-10-08,24.302,35.83,23.9,35.999204,23.867768,24.301855,-0.000145
2000-10-09,24.325,35.829,23.81,35.998196,23.77775,24.327787,0.002786
2000-10-10,24.326,35.834,23.83,36.00322,23.797581,24.325647,-0.000353
2000-10-11,24.31,35.837,23.89,36.006237,23.857507,24.310124,0.000124
2000-10-12,24.278,35.84,24.01,36.009249,23.977471,24.276713,-0.001287
2000-10-13,24.252,35.831,24.07,36.000208,24.037837,24.252019,1.8e-05
2000-10-14,24.242,35.832,24.1,36.001212,24.06782,24.243824,0.001823
2000-10-15,24.238,35.833,24.12,36.002216,24.087796,24.238608,0.000607
2000-10-16,24.21,35.818,24.18,35.987146,24.148385,24.209323,-0.000676
2000-10-17,24.221,35.815,24.13,35.98413,24.098461,24.221998,0.000997
2000-10-18,24.217,35.818,24.15,35.987146,24.118364,24.218294,0.001294
2000-10-19,24.186,35.823,24.27,35.992171,24.238261,24.186154,0.000154
2000-10-20,24.19,35.824,24.25,35.993175,24.21821,24.192906,0.002905
2000-10-21,24.191,35.829,24.27,35.998196,24.23804,24.190692,-0.000308
2000-10-22,24.19,35.828,24.27,35.997192,24.238077,24.189935,-6.5e-05
2000-10-23,24.199,35.831,24.25,36.000208,24.217953,24.198202,-0.000797
2000-10-24,24.196,35.839,24.28,36.008245,24.247679,24.195261,-0.000739
2000-10-25,24.195,35.843,24.29,36.012262,24.257538,24.195286,0.000286
2000-10-26,24.202,35.845,24.27,36.014274,24.237451,24.2028,0.0008
2000-10-27,24.221,35.844,24.2,36.01327,24.167444,24.223015,0.002014
2000-10-28,24.24,35.873,24.22,36.042406,24.186389,24.238971,-0.001028
2000-10-29,24.246,35.873,24.2,36.042406,24.166379,24.244959,-0.001041
2000-10-30,24.223,35.88,24.29,36.049439,24.256176,24.223282,0.000283
2000-10-31,24.249,35.915,24.29,36.084604,24.254886,24.249764,0.000764
2000-11-01,24.263,35.937,24.3,36.106708,24.26408,24.263409,0.000408
2000-11-02,24.254,35.945,24.35,36.114745,24.313813,24.25444,0.00044
2000-11-03,24.25,35.948,24.37,36.117761,24.333713,24.250697,0.000697
2000-11-04,24.268,35.932,24.27,36.101683,24.234249,24.268627,0.000627
2000-11-05,24.267,35.932,24.27,36.101683,24.234249,24.268627,0.001627
2000-11-06,24.281,35.918,24.19,36.087617,24.154721,24.282005,0.001005
2000-11-07,24.296,35.927,24.17,36.096658,24.134379,24.294801,-0.001199
2000-11-08,24.287,35.934,24.21,36.103691,24.174142,24.288125,0.001124
2000-11-09,24.293,35.945,24.22,36.114745,24.183744,24.293454,0.000455
2000-11-10,24.28,35.936,24.24,36.105703,24.204085,24.280651,0.00065
2000-11-11,24.27,35.924,24.24,36.093646,24.204527,24.27157,0.001569
2000-11-12,24.295,35.934,24.18,36.103691,24.144128,24.297106,0.002106
2000-11-13,24.31,35.947,24.17,36.116753,24.133645,24.309937,-6.2e-05
2000-11-14,24.304,35.953,24.2,36.122782,24.163441,24.305498,0.001497
2000-11-15,24.306,35.951,24.19,36.120774,24.153509,24.30698,0.00098
2000-11-16,24.324,35.944,24.11,36.113741,24.073726,24.325606,0.001607
2000-11-17,24.311,35.951,24.18,36.120774,24.143504,24.309973,-0.001028
2000-11-18,24.315,35.955,24.17,36.124794,24.133352,24.315994,0.000994
2000-11-19,24.313,35.954,24.18,36.123786,24.143394,24.312242,-0.000758
2000-11-20,24.28,35.949,24.28,36.118765,24.243629,24.278492,-0.001509
2000-11-21,24.32,35.995,24.26,36.16498,24.221925,24.319298,-0.000702
2000-11-22,24.32,35.994,24.26,36.163976,24.221962,24.318542,-0.001458
2000-11-23,24.298,36.018,24.39,36.188091,24.351135,24.297637,-0.000363
2000-11-24,24.281,35.993,24.38,36.162972,24.342054,24.281732,0.000732
2000-11-25,24.273,35.977,24.37,36.146897,24.332642,24.272636,-0.000365
2000-11-26,24.266,35.956,24.34,36.125798,24.303401,24.265769,-0.000232
2000-11-27,24.249,35.956,24.4,36.125798,24.363432,24.247722,-0.001279
2000-11-28,24.265,35.952,24.33,36.121778,24.293543,24.265747,0.000747
2000-11-29,24.3,35.982,24.29,36.151918,24.252418,24.300458,0.000459
2000-11-30,24.311,35.999,24.3,36.169001,24.261795,24.310321,-0.00068
2000-12-01,24.293,36.009,24.38,36.179046,24.341463,24.293836,0.000837
2000-12-02,24.28,36.004,24.41,36.174025,24.371662,24.281023,0.001023
2000-12-03,24.287,36.005,24.39,36.175029,24.351615,24.287801,0.000801
2000-12-04,24.282,36.005,24.41,36.175029,24.371625,24.28178,-0.00022
2000-12-05,24.285,36.012,24.42,36.182062,24.381371,24.284063,-0.000937
2000-12-06,24.28,36.014,24.44,36.184071,24.401307,24.279548,-0.000453
2000-12-07,24.265,36.015,24.49,36.185075,24.451292,24.265224,0.000224
2000-12-08,24.284,36.013,24.42,36.183067,24.381334,24.284819,0.000819
2000-12-09,24.3,36.003,24.34,36.173017,24.301667,24.301327,0.001328
2000-12-10,24.264,36.0,24.46,36.170005,24.421833,24.262928,-0.001072
2000-12-11,24.258,35.992,24.46,36.161968,24.422129,24.256877,-0.001122
2000-12-12,24.258,35.992,24.46,36.161968,24.422129,24.256877,-0.001122
2000-12-13,24.244,35.995,24.51,36.16498,24.472044,24.244058,5.8e-05
2000-12-14,24.247,35.996,24.5,36.165984,24.462002,24.247833,0.000833
2000-12-15,24.259,36.001,24.47,36.171009,24.431801,24.260668,0.001668
2000-12-16,24.27,36.01,24.46,36.18005,24.421463,24.270492,0.000491
2000-12-17,24.283,36.012,24.42,36.182062,24.381371,24.284063,0.001062
2000-12-18,24.277,36.009,24.44,36.179046,24.401492,24.275765,-0.001236
2000-12-19,24.252,36.013,24.53,36.183067,24.491386,24.251633,-0.000368
2000-12-20,24.263,36.015,24.5,36.185075,24.461297,24.262205,-0.000795
2000-12-21,24.224,36.027,24.66,36.197133,24.620926,24.222879,-0.001122
2000-12-22,24.248,36.033,24.59,36.203162,24.55067,24.248618,0.000619
2000-12-23,24.254,36.038,24.58,36.208182,24.540479,24.255423,0.001424
2000-12-24,24.238,36.042,24.65,36.212203,24.610362,24.237253,-0.000748
2000-12-25,24.232,36.043,24.67,36.213207,24.630334,24.231945,-5.6e-05
2000-12-26,24.207,36.044,24.76,36.214211,24.720339,24.205376,-0.001624
2000-12-27,24.204,36.047,24.77,36.217228,24.730231,24.204606,0.000606
2000-12-28,24.207,36.047,24.76,36.217228,24.720226,24.207646,0.000645
2000-12-29,24.178,36.05,24.87,36.22024,24.830166,24.17643,-0.001569
2000-12-30,24.179,36.052,24.87,36.222248,24.830091,24.177941,-0.001059
2000-12-31,24.168,36.057,24.92,36.227273,24.879926,24.166471,-0.001528
2001-01-01,24.178,36.07,24.92,36.240335,24.879437,24.176298,-0.001701
2001-01-02,24.172,36.088,24.98,36.258422,24.938786,24.171576,-0.000425
2001-01-03,24.161,36.081,25.0,36.251389,24.95906,24.16017,-0.00083
2001-01-04,24.13,36.095,25.13,36.265455,25.088589,24.130921,0.000922
2001-01-05,24.152,36.118,25.12,36.288562,25.077716,24.151368,-0.000633
2001-01-06,24.118,36.12,25.24,36.29057,25.197691,24.116002,-0.001998
2001-01-07,24.115,36.112,25.22,36.282533,25.177986,24.116112,0.001112
2001-01-08,24.096,36.101,25.26,36.271483,25.218423,24.095493,-0.000507
2001-01-09,24.098,36.11,25.28,36.280525,25.238091,24.096132,-0.001868
2001-01-10,24.081,36.12,25.36,36.29057,25.317747,24.079014,-0.001985
2001-01-11,24.053,36.117,25.44,36.287558,25.397899,24.052029,-0.00097
2001-01-12,24.056,36.121,25.44,36.291575,25.397746,24.055049,-0.000951
2001-01-13,24.066,36.111,25.38,36.281529,25.338098,24.066042,4.2e-05
2001-01-14,23.96,36.103,25.71,36.273492,25.668571,23.957669,-0.002331
2001-01-15,23.814,36.018,25.97,36.188091,25.932019,23.812319,-0.00168
2001-01-16,23.789,36.007,26.02,36.177038,25.982483,23.788347,-0.000653
2001-01-17,23.794,36.019,26.03,36.189096,25.992022,23.794264,0.000264
2001-01-18,23.789,36.018,26.05,36.188091,26.012073,23.787235,-0.001764
2001-01-19,23.773,35.991,26.03,36.160963,25.993113,23.773139,0.000139
2001-01-20,23.731,35.953,26.08,36.122782,26.04463,23.728778,-0.002223
2001-01-21,23.714,35.946,26.11,36.115749,26.074927,23.714074,7.4e-05
2001-01-22,23.717,35.954,26.12,36.123786,26.084623,23.716966,-3.3e-05
2001-01-23,23.7,35.967,26.21,36.136848,26.174182,23.698453,-0.001548
2001-01-24,23.707,35.975,26.2,36.144885,26.163862,23.707636,0.000635
2001-01-25,23.696,35.975,26.24,36.144885,26.203892,23.695032,-0.000967
2001-01-26,23.682,35.981,26.3,36.150914,26.263701,23.680629,-0.00137
2001-01-27,23.613,35.992,26.55,36.161968,26.51346,23.609758,-0.003243
2001-01-28,23.632,36.0,26.5,36.170005,26.463106,23.63166,-0.00034
2001-01-29,23.638,35.99,26.46,36.159959,26.423469,23.636806,-0.001195
2001-01-30,23.638,35.994,26.47,36.163976,26.433319,23.63665,-0.00135
2001-01-31,23.64,36.006,26.49,36.176034,26.452861,23.639356,-0.000644
2001-02-01,23.618,35.998,26.54,36.167996,26.503216,23.617457,-0.000544
2001-02-02,23.609,35.996,26.57,36.165984,26.533318,23.606417,-0.002582
2001-02-03,23.631,36.014,26.54,36.184071,26.502583,23.629517,-0.001483
2001-02-04,23.617,36.017,26.59,36.187083,26.552502,23.61589,-0.001111
2001-02-05,23.61,36.015,26.61,36.185075,26.572596,23.608022,-0.001978
2001-02-06,23.589,36.019,26.68,36.189096,26.642491,23.588753,-0.000248
2001-02-07,23.596,36.041,26.71,36.211199,26.671637,23.595771,-0.00023
2001-02-08,23.593,36.043,26.73,36.213207,26.691573,23.590898,-0.002103
2001-02-09,23.564,36.047,26.83,36.217228,26.791489,23.561971,-0.002028
2001-02-10,23.574,36.06,26.82,36.230289,26.780962,23.574965,0.000966
2001-02-11,23.57,36.062,26.85,36.232298,26.810905,23.566876,-0.003124
2001-02-12,23.562,36.061,26.87,36.231294,26.83096,23.559722,-0.002279
2001-02-13,23.54,36.063,26.94,36.233302,26.900932,23.538801,-0.001199
2001-02-14,23.507,36.062,27.04,36.232298,27.001048,23.505947,-0.001053
2001-02-15,23.464,36.066,27.19,36.236318,27.151002,23.460668,-0.003333
2001-02-16,23.5,36.065,27.07,36.23531,27.030949,23.498561,-0.001439
2001-02-17,23.511,36.067,27.04,36.237323,27.000847,23.509714,-0.001286
2001-02-18,23.498,36.068,27.08,36.238327,27.040836,23.497605,-0.000394
2001-02-19,23.502,36.065,27.06,36.23531,27.020941,23.501776,-0.000224
2001-02-20,23.472,36.07,27.17,36.240335,27.130825,23.470128,-0.001873
2001-02-21,23.439,36.08,27.3,36.250384,27.26052,23.435687,-0.003312
2001-02-22,23.458,36.078,27.23,36.248372,27.190547,23.456796,-0.001204
2001-02-23,23.463,36.074,27.21,36.244356,27.170693,23.46024,-0.002759
2001-02-24,23.462,36.081,27.23,36.251389,27.190426,23.459057,-0.002943
2001-02-25,23.442,36.086,27.3,36.256409,27.260277,23.440203,-0.001797
2001-02-26,23.439,36.086,27.31,36.256409,27.270285,23.436969,-0.002031
2001-02-27,23.447,36.09,27.29,36.26043,27.250109,23.446448,-0.000552
2001-02-28,23.432,36.093,27.35,36.263442,27.310033,23.429295,-0.002704
