time,STH_71,S_41,T_20,SA,CT,STH_pred,d_error
2000-05-03,22.702,35.483,28.18,35.65064,28.156723,22.702543,0.000543
2000-05-04,22.827,35.583,28.03,35.75111,28.002385,22.827006,6e-06
2000-05-05,22.644,35.419,28.22,35.586334,28.199438,22.641266,-0.002733
2000-05-06,22.63,35.363,28.13,35.53007,28.11163,22.628772,-0.001227
2000-05-07,22.668,35.363,28.01,35.53007,27.991452,22.668141,0.000142
2000-05-08,22.592,35.265,28.02,35.431607,28.005517,22.591183,-0.000816
2000-05-09,22.612,35.248,27.92,35.414529,27.906058,22.611125,-0.000875
2000-05-10,22.604,35.224,27.89,35.390413,27.876997,22.602878,-0.001122
2000-05-11,22.63,35.234,27.83,35.400463,27.816488,22.629982,-1.7e-05
2000-05-12,22.637,35.229,27.8,35.395438,27.786644,22.636002,-0.000997
2000-05-13,22.588,35.194,27.87,35.360273,27.8582,22.586849,-0.00115
2000-05-14,22.549,35.159,27.91,35.325107,27.899707,22.54747,-0.00153
2000-05-15,22.501,35.106,27.93,35.271856,27.921926,22.501084,8.4e-05
2000-05-16,22.522,35.14,27.95,35.306017,27.94056,22.520111,-0.001889
2000-05-17,22.584,35.199,27.89,35.365297,27.878026,22.584081,8.1e-05
2000-05-18,22.627,35.224,27.82,35.390413,27.806883,22.625721,-0.00128
2000-05-19,22.633,35.236,27.83,35.402471,27.816406,22.631485,-0.001514
2000-05-20,22.642,35.24,27.81,35.406491,27.796209,22.641017,-0.000984
2000-05-21,22.651,35.225,27.75,35.391417,27.736728,22.649279,-0.00172
2000-05-22,22.664,35.241,27.75,35.407496,27.736072,22.661316,-0.002684
2000-05-23,22.674,35.254,27.74,35.420558,27.725523,22.674349,0.00035
2000-05-24,22.685,35.255,27.71,35.421562,27.695434,22.684863,-0.000136
2000-05-25,22.687,35.277,27.76,35.443665,27.744612,22.685136,-0.001864
2000-05-26,22.692,35.291,27.78,35.457731,27.764069,22.68915,-0.002849
2000-05-27,22.722,35.31,27.73,35.476822,27.713212,22.719726,-0.002274
2000-05-28,22.74,35.317,27.69,35.483855,27.672866,22.738006,-0.001994
2000-05-29,22.808,35.391,27.65,35.558202,27.62978,22.806677,-0.001324
2000-05-30,22.878,35.472,27.62,35.639586,27.59643,22.877366,-0.000635
2000-05-31,22.93,35.523,27.58,35.690826,27.554296,22.928728,-0.001272
2000-06-01,22.893,35.431,27.48,35.598392,27.457916,22.891921,-0.001078
2000-06-02,22.857,35.34,27.38,35.506962,27.361474,22.855774,-0.001227
2000-06-03,22.948,35.436,27.32,35.603417,27.297502,22.947396,-0.000604
2000-06-04,23.035,35.52,27.25,35.687813,27.224016,23.033195,-0.001805
2000-06-05,23.017,35.487,27.23,35.654656,27.205325,23.014792,-0.002208
2000-06-06,23.04,35.507,27.2,35.674751,27.174482,23.039506,-0.000495
2000-06-07,23.267,35.79,27.16,35.959089,27.123023,23.265468,-0.001532
2000-06-08,23.31,35.816,27.08,35.985213,27.041909,23.310772,0.000772
2000-06-09,23.321,35.807,27.03,35.976168,26.992231,23.320044,-0.000955
2000-06-10,23.283,35.753,27.02,35.921912,26.984391,23.282579,-0.000422
2000-06-11,23.255,35.707,27.0,35.875697,26.966219,23.254346,-0.000653
2000-06-12,23.221,35.648,26.97,35.816416,26.938555,23.219517,-0.001484
2000-06-13,23.231,35.637,26.91,35.805366,26.878936,23.230432,-0.000569
2000-06-14,23.258,35.644,26.84,35.812399,26.808586,23.25807,7e-05
2000-06-15,23.37,35.783,26.82,35.952056,26.783018,23.369179,-0.000822
2000-06-16,23.446,35.851,26.74,36.020378,26.700245,23.445937,-6.2e-05
2000-06-17,23.519,35.847,26.5,36.016358,26.460233,23.5192,0.0002
2000-06-18,23.515,35.793,26.39,35.962102,26.352283,23.513299,-0.0017
2000-06-19,23.534,35.793,26.33,35.962102,26.292239,23.532247,-0.001754
2000-06-20,23.518,35.736,26.24,35.904833,26.204408,23.517631,-0.000368
2000-06-21,23.502,35.689,26.18,35.85761,26.1462,23.501058,-0.000943
2000-06-22,23.468,35.585,26.04,35.753119,26.010135,23.466533,-0.001467
2000-06-23,23.491,35.544,25.86,35.711925,25.831554,23.491831,0.000832
2000-06-24,23.499,35.543,25.84,35.710921,25.811572,23.497309,-0.001692
2000-06-25,23.477,35.552,25.93,35.719962,25.901312,23.47603,-0.000969
2000-06-26,23.437,35.57,26.1,35.738049,26.070778,23.43642,-0.00058
2000-06-27,23.458,35.547,25.97,35.714941,25.941544,23.459766,0.001766
2000-06-28,23.511,35.574,25.87,35.742069,25.840401,23.511351,0.000352
2000-06-29,23.535,35.589,25.83,35.757139,25.799782,23.535135,0.000135
2000-06-30,23.545,35.602,25.83,35.770201,25.799279,23.544945,-5.5e-05
2000-07-01,23.57,35.611,25.77,35.779243,25.738878,23.570413,0.000414
2000-07-02,23.616,35.631,25.67,35.799338,25.638019,23.616578,0.000579
2000-07-03,23.621,35.697,25.82,35.865647,25.785593,23.619747,-0.001253
2000-07-04,23.642,35.754,25.89,35.92292,25.853438,23.640931,-0.001069
2000-07-05,23.708,35.844,25.9,36.013345,25.859953,23.705721,-0.002279
2000-07-06,23.794,35.947,25.87,36.116829,25.825942,23.792814,-0.001187
2000-07-07,23.844,35.998,25.83,36.168072,25.783946,23.843791,-0.000209
2000-07-08,23.942,36.057,25.65,36.227349,25.601599,23.944369,0.00237
2000-07-09,24.005,36.088,25.53,36.258497,25.480371,24.005008,9e-06
2000-07-10,24.067,36.109,25.38,36.279596,25.329528,24.067257,0.000258
2000-07-11,24.064,36.104,25.38,36.274572,25.329719,24.06348,-0.00052
2000-07-12,24.054,36.082,25.36,36.252468,25.310556,24.053034,-0.000967
2000-07-13,24.069,36.082,25.31,36.252468,25.260542,24.06845,-0.00055
2000-07-14,24.087,36.108,25.32,36.278592,25.269553,24.085009,-0.00199
2000-07-15,24.065,36.063,25.27,36.233378,25.221256,24.066414,0.001413
2000-07-16,24.057,36.032,25.23,36.202233,25.182423,24.0553,-0.001699
2000-07-17,24.08,36.063,25.23,36.233378,25.181244,24.078719,-0.001281
2000-07-18,24.088,36.075,25.23,36.245435,25.180788,24.087786,-0.000213
2000-07-19,24.098,36.103,25.27,36.273568,25.219734,24.096633,-0.001367
2000-07-20,24.084,36.105,25.32,36.275576,25.269668,24.082742,-0.001258
2000-07-21,24.085,36.105,25.31,36.275576,25.259665,24.085823,0.000824
2000-07-22,24.086,36.114,25.33,36.284617,25.279327,24.086457,0.000456
2000-07-23,24.114,36.115,25.24,36.285625,25.18927,24.114931,0.000931
2000-07-24,24.121,36.105,25.19,36.275576,25.139641,24.122745,0.001745
2000-07-25,24.124,36.051,25.05,36.22132,25.001653,24.12487,0.00087
2000-07-26,24.198,35.97,24.6,36.13994,24.554572,24.200558,0.002558
2000-07-27,24.237,35.885,24.27,36.054535,24.227616,24.235626,-0.001374
2000-07-28,24.226,35.863,24.25,36.032432,24.208419,24.224973,-0.001027
2000-07-29,24.221,35.838,24.2,36.007316,24.15932,24.221025,2.5e-05
2000-07-30,24.183,35.73,24.05,35.898804,24.01321,24.184063,0.001062
2000-07-31,24.164,35.64,23.88,35.808379,23.846398,24.166441,0.002442
2000-08-01,24.137,35.651,24.01,35.819433,23.976074,24.136172,-0.000827
2000-08-02,24.166,35.654,23.91,35.822445,23.875907,24.168145,0.002144
2000-08-03,24.144,35.682,24.06,35.850577,24.02497,24.144753,0.000754
2000-08-04,24.13,35.678,24.1,35.84656,24.06514,24.129806,-0.000193
2000-08-05,24.203,35.704,23.92,35.87268,23.884093,24.20303,3.1e-05
2000-08-06,24.221,35.751,23.98,35.919903,23.94241,24.220789,-0.000212
2000-08-07,24.202,35.733,24.0,35.901821,23.963076,24.201217,-0.000783
2000-08-08,24.215,35.734,23.96,35.902825,23.92302,24.213866,-0.001134
2000-08-09,24.229,35.739,23.91,35.907846,23.872815,24.232496,0.003496
2000-08-10,24.23,35.657,23.71,35.825461,23.675686,24.229587,-0.000412
2000-08-11,24.215,35.653,23.75,35.821441,23.715853,24.214748,-0.000252
2000-08-12,24.19,35.643,23.81,35.811395,23.776249,24.189441,-0.000559
2000-08-13,24.163,35.649,23.91,35.81742,23.876089,24.164359,0.001358
2000-08-14,24.168,35.691,24.0,35.859622,23.964609,24.169425,0.001425
2000-08-15,24.196,35.718,23.98,35.886747,23.943613,24.195807,-0.000192
2000-08-16,24.182,35.745,24.09,35.913875,24.052682,24.183495,0.001495
2000-08-17,24.2,35.735,24.01,35.903829,23.973008,24.199755,-0.000246
2000-08-18,24.201,35.779,24.12,35.948036,24.081451,24.200278,-0.000722
2000-08-19,24.225,35.846,24.21,36.015353,24.169028,24.224087,-0.000913
2000-08-20,24.256,35.853,24.11,36.022387,24.068736,24.259271,0.00327
2000-08-21,24.277,35.856,24.06,36.025399,24.018607,24.276455,-0.000546
2000-08-22,24.287,35.867,24.05,36.036453,24.008202,24.287763,0.000762
2000-08-23,24.287,35.909,24.16,36.078651,24.116698,24.286719,-0.000282
2000-08-24,24.279,35.893,24.15,36.062576,24.107282,24.2776,-0.0014
2000-08-25,24.29,35.916,24.16,36.085684,24.116441,24.292017,0.002016
2000-08-26,24.338,35.953,24.1,36.122857,24.05507,24.337944,-5.5e-05
2000-08-27,24.393,36.008,24.05,36.178118,24.003045,24.394496,0.001497
2000-08-28,24.446,36.063,24.02,36.233378,23.971032,24.445077,-0.000922
2000-08-29,24.398,36.024,24.07,36.194192,24.022464,24.400641,0.002641
2000-08-30,24.379,35.973,24.01,36.142952,23.964318,24.379921,0.000922
2000-08-31,24.334,35.932,24.06,36.101758,24.015828,24.333983,-1.6e-05
2000-09-01,24.353,35.942,24.02,36.111808,23.975453,24.353476,0.000475
2000-09-02,24.317,35.927,24.1,36.096734,24.056022,24.318264,0.001264
2000-09-03,24.286,35.89,24.11,36.05956,24.06738,24.287274,0.001275
2000-09-04,24.3,35.911,24.12,36.080659,24.076614,24.300183,0.000184
2000-09-05,24.33,35.941,24.1,36.110804,24.055509,24.328863,-0.001136
2000-09-06,24.311,35.915,24.09,36.08468,24.046458,24.312167,0.001167
2000-09-07,24.297,35.907,24.12,36.076642,24.076761,24.297157,0.000156
2000-09-08,24.282,35.901,24.15,36.070614,24.106989,24.283654,0.001654
2000-09-09,24.262,35.856,24.11,36.025399,24.068626,24.26154,-0.000459
2000-09-10,24.347,35.935,24.02,36.104775,23.975709,24.348177,0.001177
2000-09-11,24.374,35.959,23.99,36.128886,23.944825,24.375278,0.001277
2000-09-12,24.348,35.934,24.02,36.103767,23.975746,24.347417,-0.000582
2000-09-13,24.32,35.906,24.04,36.075634,23.996774,24.320262,0.000263
2000-09-14,24.308,35.885,24.03,36.054535,23.987539,24.307345,-0.000655
2000-09-15,24.437,35.991,23.86,36.161039,23.813637,24.438141,0.001141
2000-09-16,24.46,36.004,23.82,36.174101,23.773158,24.459848,-0.000151
2000-09-17,24.493,36.0,23.7,36.17008,23.653289,24.492326,-0.000674
2000-09-18,24.473,35.964,23.67,36.133911,23.624585,24.473916,0.000916
2000-09-19,24.456,35.928,23.63,36.097742,23.585876,24.458445,0.002446
2000-09-20,24.46,35.923,23.61,36.092717,23.566053,24.46055,0.000551
2000-09-21,24.441,35.903,23.62,36.072622,23.576776,24.442452,0.001452
2000-09-22,24.413,35.865,23.62,36.034444,23.578146,24.413667,0.000667
2000-09-23,24.391,35.842,23.63,36.011333,23.588976,24.393297,0.002296
2000-09-24,24.371,35.81,23.62,35.979184,23.580128,24.372004,0.001004
2000-09-25,24.356,35.757,23.53,35.925932,23.492001,24.358326,0.002325
2000-09-26,24.36,35.729,23.45,35.8978,23.412974,24.360586,0.000585
2000-09-27,24.372,35.728,23.4,35.896796,23.362988,24.374473,0.002473
2000-09-28,24.376,35.728,23.39,35.896796,23.352984,24.3774,0.0014
2000-09-29,24.362,35.725,23.43,35.89378,23.393108,24.363414,0.001414
2000-09-30,24.346,35.741,23.53,35.909858,23.492576,24.346205,0.000205
2000-10-01,24.337,35.767,23.62,35.935978,23.581677,24.339429,0.002429
2000-10-02,24.337,35.789,23.68,35.958085,23.640906,24.338411,0.001411
2000-10-03,24.346,35.811,23.71,35.980188,23.670121,24.34622,0.000219
2000-10-04,24.356,35.815,23.69,35.984205,23.649971,24.355151,-0.00085
2000-10-05,24.363,35.818,23.67,35.987221,23.629855,24.363326,0.000325
2000-10-06,24.366,35.838,23.71,36.007316,23.669145,24.36667,0.000671
2000-10-07,24.357,35.85,23.77,36.01937,23.728731,24.358023,0.001023
2000-10-08,24.354,35.847,23.78,36.016358,23.738843,24.352794,-0.001206
2000-10-09,24.351,35.849,23.79,36.018366,23.748774,24.351349,0.000349
2000-10-10,24.365,35.851,23.75,36.020378,23.708688,24.364697,-0.000302
2000-10-11,24.361,35.854,23.77,36.023391,23.728586,24.361054,5.4e-05
2000-10-12,24.35,35.856,23.81,36.025399,23.768525,24.35073,0.000729
2000-10-13,24.347,35.852,23.81,36.021382,23.76867,24.347702,0.000702
2000-10-14,24.347,35.854,23.82,36.023391,23.778601,24.346254,-0.000746
2000-10-15,24.335,35.855,23.86,36.024395,23.818578,24.335157,0.000158
2000-10-16,24.346,35.84,23.78,36.009325,23.739097,24.347493,0.001492
2000-10-17,24.312,35.836,23.89,36.005304,23.849278,24.311872,-0.000128
2000-10-18,24.26,35.826,24.03,35.995259,23.989694,24.262685,0.002685
2000-10-19,24.285,35.825,23.95,35.994254,23.909701,24.285728,0.000728
2000-10-20,24.377,35.823,23.63,35.992246,23.589661,24.378906,0.001905
2000-10-21,24.312,35.829,23.87,35.998271,23.829527,24.312504,0.000504
2000-10-22,24.261,35.826,24.04,35.995259,23.999698,24.259707,-0.001293
2000-10-23,24.225,35.831,24.17,36.000283,24.129565,24.224699,-0.000301
2000-10-24,24.222,35.836,24.19,36.005304,24.149389,24.222501,0.000501
2000-10-25,24.216,35.833,24.2,36.002292,24.159504,24.217241,0.001241
2000-10-26,24.32,35.83,23.84,35.999279,23.799479,24.322157,0.002157
2000-10-27,24.227,35.838,24.17,36.007316,24.129308,24.229997,0.002998
2000-10-28,24.24,35.866,24.21,36.035448,24.168293,24.239222,-0.000777
2000-10-29,24.302,35.858,23.97,36.027411,23.928504,24.304767,0.002767
2000-10-30,24.311,35.879,24.0,36.04851,23.957748,24.311739,0.000738
2000-10-31,24.272,35.914,24.22,36.083676,24.176532,24.272553,0.000554
2000-11-01,24.264,35.928,24.28,36.097742,24.236036,24.265167,0.001167
2000-11-02,24.286,35.933,24.22,36.102762,24.175833,24.286929,0.00093
2000-11-03,24.276,35.942,24.28,36.111808,24.23552,24.27576,-0.000239
2000-11-04,24.264,35.917,24.25,36.086688,24.206431,24.265836,0.001836
2000-11-05,24.279,35.919,24.21,36.088696,24.166345,24.279329,0.000329
2000-11-06,24.279,35.909,24.18,36.078651,24.136705,24.280738,0.001739
2000-11-07,24.291,35.917,24.16,36.086688,24.116405,24.292773,0.001773
2000-11-08,24.293,35.922,24.17,36.091713,24.126224,24.293568,0.000569
2000-11-09,24.291,35.935,24.21,36.104775,24.165757,24.291439,0.000439
2000-11-10,24.289,35.925,24.19,36.094725,24.14612,24.289855,0.000855
2000-11-11,24.279,35.913,24.19,36.082668,24.146561,24.280772,0.001773
2000-11-12,24.292,35.922,24.17,36.091713,24.126224,24.293568,0.001568
2000-11-13,24.312,35.935,24.14,36.104775,24.095738,24.312375,0.000375
2000-11-14,24.308,35.939,24.16,36.108791,24.115597,24.309423,0.001422
2000-11-15,24.3,35.936,24.18,36.105779,24.135713,24.301172,0.001173
2000-11-16,24.32,35.928,24.09,36.097742,24.045982,24.322008,0.002008
2000-11-17,24.321,35.937,24.11,36.106783,24.065658,24.322849,0.00185
2000-11-18,24.31,35.936,24.15,36.105779,24.105704,24.310143,0.000144
2000-11-19,24.308,35.936,24.16,36.105779,24.115707,24.307154,-0.000847
2000-11-20,24.295,35.929,24.18,36.098746,24.13597,24.295875,0.000875
2000-11-21,24.326,35.971,24.18,36.140944,24.134428,24.327661,0.001661
2000-11-22,24.322,35.966,24.19,36.135919,24.144614,24.320884,-0.001117
2000-11-23,24.31,36.001,24.32,36.171085,24.273353,24.308397,-0.001602
2000-11-24,24.285,35.982,24.35,36.151994,24.304062,24.285008,8e-06
2000-11-25,24.27,35.956,24.33,36.125874,24.285016,24.271347,0.001346
2000-11-26,24.275,35.963,24.33,36.132907,24.284758,24.276643,0.001643
2000-11-27,24.279,35.962,24.32,36.131903,24.274792,24.27889,-0.000109
2000-11-28,24.277,35.959,24.32,36.128886,24.274903,24.276618,-0.000382
2000-11-29,24.313,35.988,24.27,36.158023,24.223822,24.313566,0.000566
2000-11-30,24.328,36.009,24.27,36.179122,24.223049,24.329456,0.001457
2000-12-01,24.32,36.018,24.32,36.188167,24.272725,24.321262,0.001262
2000-12-02,24.307,36.012,24.35,36.182138,24.302953,24.307708,0.000709
2000-12-03,24.307,36.014,24.36,36.184146,24.312882,24.306214,-0.000785
2000-12-04,24.305,36.017,24.37,36.187159,24.322773,24.305476,0.000475
2000-12-05,24.311,36.022,24.36,36.192184,24.312586,24.312267,0.001266
2000-12-06,24.313,36.024,24.36,36.194192,24.312512,24.313779,0.000779
2000-12-07,24.311,36.025,24.37,36.1952,24.322477,24.311531,0.00053
2000-12-08,24.31,36.025,24.37,36.1952,24.322477,24.311531,0.001531
2000-12-09,24.316,36.017,24.33,36.187159,24.282764,24.317499,0.001499
2000-12-10,24.316,36.014,24.33,36.184146,24.282875,24.31523,-0.00077
2000-12-11,24.305,36.006,24.34,36.176109,24.293173,24.306173,0.001173
2000-12-12,24.287,36.003,24.39,36.173093,24.343293,24.288868,0.001868
2000-12-13,24.286,36.006,24.41,36.176109,24.363187,24.28512,-0.000879
2000-12-14,24.276,36.007,24.44,36.177113,24.393157,24.276842,0.000843
2000-12-15,24.271,36.013,24.47,36.183142,24.42294,24.27234,0.00134
2000-12-16,24.286,36.022,24.45,36.192184,24.402604,24.285176,-0.000824
2000-12-17,24.301,36.023,24.4,36.193188,24.352556,24.30099,-1e-05
2000-12-18,24.303,36.025,24.4,36.1952,24.352482,24.302506,-0.000494
2000-12-19,24.297,36.025,24.42,36.1952,24.372486,24.296484,-0.000517
2000-12-20,24.293,36.023,24.43,36.193188,24.382562,24.291957,-0.001042
2000-12-21,24.297,36.038,24.45,36.208258,24.402011,24.297279,0.000278
2000-12-22,24.296,36.041,24.46,36.211274,24.4119,24.296536,0.000536
2000-12-23,24.293,36.044,24.48,36.214287,24.431793,24.292773,-0.000226
2000-12-24,24.279,36.052,24.55,36.222324,24.501508,24.277691,-0.001309
2000-12-25,24.276,36.054,24.56,36.224336,24.511435,24.276183,0.000184
2000-12-26,24.271,36.055,24.58,36.225341,24.531402,24.270892,-0.000108
2000-12-27,24.263,36.056,24.61,36.226345,24.561371,24.262571,-0.000429
2000-12-28,24.251,36.057,24.65,36.227349,24.60134,24.251215,0.000216
2000-12-29,24.239,36.059,24.7,36.229357,24.651276,24.237568,-0.001432
2000-12-30,24.232,36.062,24.73,36.232374,24.681168,24.230734,-0.001266
2000-12-31,24.216,36.068,24.79,36.238402,24.740957,24.21704,0.001041
2001-01-01,24.208,36.082,24.86,36.252468,24.810444,24.20632,-0.00168
2001-01-02,24.219,36.099,24.86,36.269547,24.809806,24.219171,0.000171
2001-01-03,24.234,36.096,24.81,36.266535,24.759909,24.232127,-0.001872
2001-01-04,24.188,36.101,24.97,36.271559,24.919748,24.187125,-0.000874
2001-01-05,24.203,36.123,24.97,36.293663,24.918919,24.203754,0.000755
2001-01-06,24.207,36.115,24.94,36.285625,24.889217,24.206869,-0.000131
2001-01-07,24.189,36.112,24.99,36.282609,24.939337,24.189326,0.000327
2001-01-08,24.205,36.103,24.92,36.273568,24.869665,24.203902,-0.001098
2001-01-09,24.186,36.103,24.98,36.273568,24.929675,24.185581,-0.00042
2001-01-10,24.133,36.13,25.22,36.300696,25.168695,24.132415,-0.000584
2001-01-11,24.127,36.126,25.22,36.296675,25.168847,24.129392,0.002391
2001-01-12,24.124,36.131,25.26,36.3017,25.208666,24.120864,-0.003136
2001-01-13,24.091,36.126,25.34,36.296675,25.288872,24.092438,0.001439
2001-01-14,24.091,36.139,25.37,36.309737,25.318382,24.093003,0.002003
2001-01-15,24.14,36.146,25.23,36.31677,25.178089,24.141427,0.001428
2001-01-16,24.145,36.144,25.22,36.314762,25.168163,24.142993,-0.002008
2001-01-17,24.13,36.144,25.26,36.314762,25.208171,24.130686,0.000687
2001-01-18,24.113,36.141,25.32,36.311745,25.268295,24.109936,-0.003065
2001-01-19,24.13,36.145,25.26,36.315766,25.208133,24.131441,0.001442
2001-01-20,24.104,36.139,25.34,36.309737,25.288376,24.102259,-0.001741
2001-01-21,24.14,36.149,25.24,36.319783,25.187977,24.140617,0.000617
2001-01-22,24.056,36.124,25.47,36.294667,25.418975,24.050771,-0.005228
2001-01-23,24.034,36.117,25.49,36.287634,25.439248,24.039295,0.005295
2001-01-24,24.167,36.157,25.19,36.327824,25.137666,24.162037,-0.004963
2001-01-25,24.207,36.16,25.04,36.330836,24.987533,24.210309,0.003308
2001-01-26,24.001,36.103,25.59,36.273568,25.539811,23.997731,-0.003268
2001-01-27,24.095,36.149,25.39,36.319783,25.338002,24.094381,-0.000619
2001-01-28,24.055,36.134,25.47,36.304712,25.418592,24.058322,0.003322
2001-01-29,24.063,36.133,25.45,36.303708,25.398627,24.063754,0.000754
2001-01-30,23.973,36.114,25.69,36.284617,25.639414,23.974966,0.001966
2001-01-31,24.147,36.175,25.26,36.345906,25.206991,24.154105,0.007106
2001-02-01,24.184,36.199,25.24,36.370022,25.186075,24.178396,-0.005604
2001-02-02,23.964,36.128,25.76,36.298683,25.708892,23.96374,-0.000261
2001-02-03,24.033,36.161,25.62,36.33184,25.567587,24.03221,-0.000791
2001-02-04,24.063,36.183,25.57,36.353944,25.516731,24.064343,0.001343
2001-02-05,23.956,36.164,25.87,36.334857,25.817525,23.956586,0.000587
2001-02-06,24.159,36.207,25.34,36.378059,25.285781,24.153627,-0.005373
2001-02-07,23.953,36.166,25.89,36.336865,25.83745,23.951844,-0.001155
2001-02-08,23.989,36.183,25.81,36.353944,25.756774,23.989664,0.000663
2001-02-09,24.042,36.208,25.71,36.379063,25.65579,24.039709,-0.002291
2001-02-10,24.006,36.188,25.77,36.358968,25.716574,24.005916,-8.5e-05
2001-02-11,23.869,36.154,26.13,36.324807,26.077979,23.867529,-0.00147
2001-02-12,23.961,36.18,25.87,36.350931,25.816904,23.968662,0.007661
2001-02-13,23.875,36.172,26.16,36.342894,26.107284,23.871671,-0.003329
2001-02-14,23.831,36.141,26.22,36.311745,26.168515,23.829388,-0.001611
2001-02-15,23.865,36.148,26.12,36.318778,26.068213,23.866146,0.001146
2001-02-16,23.789,36.138,26.33,36.308733,26.278668,23.792414,0.003414
2001-02-17,23.747,36.143,26.49,36.313758,26.438524,23.74553,-0.001469
2001-02-18,23.727,36.137,26.54,36.307729,26.48878,23.725137,-0.001863
2001-02-19,23.626,36.103,26.78,36.273568,26.730226,23.623079,-0.002921
2001-02-20,23.63,36.117,26.78,36.287634,26.729667,23.633629,0.00363
2001-02-21,23.629,36.114,26.79,36.284617,26.739791,23.628173,-0.000827
2001-02-22,23.683,36.152,26.71,36.322799,26.658244,23.682346,-0.000655
2001-02-23,23.753,36.136,26.45,36.306724,26.398788,23.752934,-6.6e-05
2001-02-24,23.719,36.127,26.54,36.297679,26.489176,23.717596,-0.001404
2001-02-25,23.724,36.147,26.57,36.317774,26.518393,23.723144,-0.000857
2001-02-26,23.592,36.127,26.94,36.297679,26.889334,23.589969,-0.00203
2001-02-27,23.614,36.137,26.89,36.307729,26.838912,23.613525,-0.000475
2001-02-28,23.591,36.126,26.94,36.296675,26.889374,23.589216,-0.001784
