time,depth,temperature,salinity,SA,CT,STH_pred,rho_pred,N2
2013-12-16,135.02855,13.564425468444824,35.367759704589844,35.53558286,13.52574385,26.5705051,27.171326709999903,5.978949262203266e-05
2013-12-16,149.43373,12.717313766479492,35.259578704833984,35.42701678,12.68027231,26.65861,27.32604893000007,4.4710652054850575e-05
2013-12-16,165.72845,12.002113342285156,35.175296783447266,35.34244975,11.96580006,26.73286836,27.47547544000008,3.8198807120833766e-05
2013-12-16,184.69746,11.342130661010742,35.110137939453125,35.27711959,11.30580869,26.80661509,27.636689810000007,2.043595918733637e-05
2013-12-16,207.42545,10.867183685302734,35.058536529541016,35.22542517,10.82990289,26.85343782,27.787629760000076,1.3481853453142214e-05
2013-12-16,235.38617,10.418147087097168,35.003684997558594,35.17044055,10.37940525,26.89087509,27.953098790000013,1.3102518680794613e-05
2013-12-16,270.53412,9.929232597351074,34.95331573486328,35.11999379,9.88832988,26.93654162,28.159986720000006,1.036376682270901e-05
2013-12-16,315.37408,9.41620635986328,34.90069961547852,35.06734363,9.3723428,26.9819964,28.41137718999994,1.0049848712818403e-05
2013-12-16,372.96545,8.713037490844727,34.82579040527344,34.9923889,8.66605863,27.03725038,28.73294179999993,1.0256268712879823e-05
2013-12-16,446.80093,7.693397521972656,34.71690368652344,34.88333892,7.64380896,27.10692687,29.147945440000058,8.894884399589526e-06
2013-12-16,540.5022,6.513365745544434,34.600555419921875,34.76684353,6.46099326,27.18022646,29.663080349999973,5.097776871238169e-06
2013-12-16,657.32294,5.625840663909912,34.51829147338867,34.68470974,5.56802037,27.22930022,30.26066308000009,6.48089022448459e-06
2013-12-16,799.5496,4.719289779663086,34.48419570922852,34.65099614,4.65467827,27.30928403,31.01076596000007,7.047323180915449e-06
2013-12-16,967.99585,4.194228172302246,34.55375671386719,34.72108294,4.11812475,27.42266862,31.9102426500001,
2014-01-16,5.0215898,25.937864303588867,36.08416748046875,36.25458067,25.89638687,23.87260121,23.89395915,3.9416390327849696e-05
2014-01-16,15.07854,25.785112380981445,36.07516098022461,36.24554832,25.74164456,23.91425054,23.978408100000024,-1.1283753198008983e-05
2014-01-16,25.16046,25.77323341369629,36.05345153808594,36.2237542,25.72833896,23.90228527,24.009338679999928,2.3087043668056568e-05
2014-01-16,35.27829,25.719942092895508,36.0630111694336,36.2333805,25.67238965,23.92682225,24.076935260000027,0.0001534945157097262
2014-01-16,45.44776,25.359851837158203,36.131343841552734,36.30208749,25.30731419,24.0907562,24.28431950000004,0.0003333747475277616
2014-01-16,55.691494,24.15359878540039,36.11943054199219,36.29016568,24.0992123,24.44897347,24.68704432000004,0.0004189455781050874
2014-01-16,66.041985,22.421613693237305,36.05043029785156,36.22086399,22.36784423,24.9033691,25.187290900000107,0.000346831612436028
2014-01-16,76.54591,20.759164810180664,35.94252014160156,36.11247754,20.7076072,25.28459687,25.61558414000001,0.0003354846817086488
2014-01-16,87.27029,18.947643280029297,35.80836868286133,35.97781373,18.89937557,25.66048029,26.04036339000004,0.00029952892793009303
2014-01-16,98.31118,17.168926239013672,35.681884765625,35.85085644,17.12383318,26.00537307,26.43627392000008,0.00020955779518211216
2014-01-16,109.806175,15.756121635437012,35.57767105102539,35.74625975,15.71337331,26.25601457,26.7400564699999,0.00014501950053061205
2014-01-16,121.9519,14.671056747436523,35.50143051147461,35.66976989,14.6296361,26.43887614,26.978892520000045,6.711644935480024e-05
2014-01-16,135.02855,13.700393676757812,35.35007858276367,35.51781784,13.66194803,26.52867094,27.129154629999903,6.864514009542826e-05
2014-01-16,149.43373,12.802358627319336,35.244529724121094,35.41189633,12.76553244,26.63006189,27.29726402999995,3.968499976968994e-05
2014-01-16,165.72845,12.183135986328123,35.172584533691406,35.33972461,12.14659909,26.69603469,27.4380351100001,3.741405144280592e-05
2014-01-16,184.69746,11.581523895263672,35.118160247802734,35.28518005,11.54462397,26.76845567,27.597601969999918,1.9924993168285478e-05
2014-01-16,207.42545,11.13913631439209,35.071285247802734,35.23823457,11.10108367,26.81421315,27.747197299999925,1.4524390819139241e-05
2014-01-16,235.38617,10.695907592773438,35.020103454589844,35.18693722,10.6562612,26.85477012,27.9155677199999,1.3896908957765967e-05
2014-01-16,270.53412,10.211664199829102,34.97274398803711,35.13951469,10.16972363,26.90343082,28.125177630000053,1.3034529927352628e-05
2014-01-16,315.37408,9.619933128356934,34.91685485839844,35.08357601,9.57522087,26.96100576,28.388928079999918,1.0058492460190657e-05
2014-01-16,372.96545,8.873069763183594,34.830745697021484,34.9973679,8.82550045,27.01598013,28.71030666000001,9.270521609567402e-06
2014-01-16,446.80093,7.910121917724609,34.72116470336914,34.88762036,7.85965888,27.07858513,29.11732589999997,9.340384529839397e-06
2014-01-16,540.5022,6.733673572540283,34.607513427734375,34.77383498,6.68021572,27.15643536,29.636369190000096,7.289908402019637e-06
2014-01-16,657.32294,5.649222373962402,34.52229309082031,34.68873065,5.59122186,27.22962768,30.26058489000002,6.454188083016773e-06
2014-01-16,799.5496,4.718337059020996,34.483375549316406,34.65017201,4.65374202,27.30873834,31.01024514000005,7.321005709751106e-06
2014-01-16,967.99585,4.193100452423096,34.55908966064453,34.72644171,4.11694232,27.427027,31.91458796999996,
2014-02-15,5.0215898,27.137351989746094,36.10704040527344,36.27756161,27.09572262,23.5088553,23.530136889999994,-7.825573052168484e-05
2014-02-15,15.07854,27.33006858825684,36.07880783081055,36.2492124,27.28736662,23.42614742,23.490012190000016,2.7872571667271306e-06
2014-02-15,25.16046,27.322614669799805,36.078495025634766,36.24891598,27.27756082,23.42909902,23.53565918000004,0.0001739257975543272
2014-02-15,35.27829,26.759014129638672,36.08238220214844,36.25284305,26.71114068,23.61388654,23.763530540000037,0.0004190384090918825
2014-02-15,45.44776,25.466455459594727,36.1358642578125,36.30662927,25.41376288,24.06123453,24.25473347000002,0.0004247084904257156
2014-02-15,55.691494,23.9406967163086,36.12618637084961,36.29695344,23.88608037,24.51759217,24.755822450000096,0.0004564283564015896
2014-02-15,66.041985,22.05196952819824,36.05620574951172,36.22666674,21.99812514,25.01262092,25.296894040000097,0.00039276885497185166
2014-02-15,76.54591,20.119951248168945,35.9266242980957,36.09650654,20.06924741,25.4442389,25.775986789999934,0.00027641310974620804
2014-02-15,87.27029,18.550556182861328,35.79843521118164,35.96783325,18.50287071,25.7537994,26.13425241999994,0.0002492030051537881
2014-02-15,98.31118,16.955951690673828,35.66131591796875,35.83019019,16.91162453,26.04052517,26.471800139999917,0.00018950022436919247
2014-02-15,109.806175,15.688307762145996,35.57219696044922,35.74075972,15.64577607,26.26719088,26.751370969999925,0.000158914830304356
2014-02-15,121.9519,14.556185722351074,35.50654220581055,35.67490582,14.51478262,26.46770136,27.00797523999995,8.418385160956121e-05
2014-02-15,135.02855,13.500184059143066,35.363887786865234,35.53169257,13.46167986,26.5807534,27.181746740000108,7.045088998078065e-05
2014-02-15,149.43373,12.578003883361816,35.25787353515625,35.42530351,12.54120391,26.68479398,27.352650150000045,3.717699633549987e-05
2014-02-15,165.72845,11.941597938537598,35.17784881591797,35.34501391,11.90532579,26.74638884,27.48919758000011,3.169066432031965e-05
2014-02-15,184.69746,11.387805938720703,35.12216567993164,35.28920454,11.35115677,26.80754504,27.63742804999993,1.837708324144961e-05
2014-02-15,207.42545,10.944061279296877,35.07132339477539,35.2382729,10.90637769,26.84957839,27.78341395999996,1.5193989695299279e-05
2014-02-15,235.38617,10.514787673950195,35.02705001831055,35.19391688,10.4753863,26.89216923,27.953864860000067,1.3047747104545716e-05
2014-02-15,270.53412,10.056950569152832,34.9827880859375,35.14960669,10.01518647,26.93782461,28.16045854000004,1.182763166663827e-05
2014-02-15,315.37408,9.535146713256836,34.93617248535156,35.10298588,9.49031091,26.99015862,28.418625739999925,8.024309632249254e-06
2014-02-15,372.96545,8.868894577026367,34.8521614074707,35.01888606,8.82096381,27.03341855,28.7277203000001,7.341894669995115e-06
2014-02-15,446.80093,7.932235717773437,34.72869110107422,34.89518284,7.88156807,27.08123623,29.119721360000085,8.77988080897553e-06
2014-02-15,540.5022,6.748973846435547,34.60633087158203,34.77264674,6.69546549,27.15344939,29.63318819000005,8.060256981480211e-06
2014-02-15,657.32294,5.605270385742188,34.52265930175781,34.68909863,5.5475026,27.23524943,30.266928479999933,6.2560645109744635e-06
2014-02-15,799.5496,4.694162845611572,34.48379135131836,34.65058983,4.62972222,27.3117369,31.013739129999976,7.277676754832219e-06
2014-02-15,967.99585,4.196300983428955,34.56312942504883,34.73050104,4.12006863,27.42990555,31.91735408,
2014-03-16,5.0215898,27.866214752197266,36.20916366577149,36.38016717,27.8209224,23.34889705,23.37013114000001,-6.288965830982775e-05
2014-03-16,15.07854,28.00678443908692,36.18106842041016,36.35195597,27.96035253,23.2824269,23.346159289999942,3.982189639223313e-05
2014-03-16,25.16046,27.87573432922364,36.178897857666016,36.34979308,27.82691151,23.32459945,23.430976220000048,0.00021370243462270915
2014-03-16,35.27829,27.14964485168457,36.16603088378906,36.3368869,27.09859648,23.55163569,23.70109176000005,0.0005426305981717778
2014-03-16,45.44776,25.2664737701416,36.1462287902832,36.31704278,25.21335488,24.13077931,24.324394080000047,0.0005001517140536576
2014-03-16,55.691494,23.3746280670166,36.10428237915039,36.27494591,23.32087609,24.66809802,24.90677129000005,0.00040800813562896727
2014-03-16,66.041985,21.68643379211425,36.05011367797852,36.22054587,21.63293883,25.11059849,25.395228180000004,0.00036722838549853987
2014-03-16,76.54591,19.93539428710937,35.95418167114258,36.12419422,19.88393067,25.51421145,25.846166280000038,0.000274330536067198
2014-03-16,87.27029,18.453125,35.85489273071289,36.02455793,18.40383683,25.82154802,26.20210857999996,0.00022826857429373174
2014-03-16,98.31118,17.021642684936523,35.73869705200195,35.90793776,16.97509957,26.08424344,26.51535637999996,0.00017295364104903446
2014-03-16,109.806175,15.711524963378906,35.60971450805664,35.77845504,15.66798493,26.29080361,26.77490988,0.0001611038564003052
2014-03-16,121.9519,14.476566314697266,35.5181884765625,35.68660732,14.43497797,26.49386517,27.0343112999999,8.035527229905318e-05
2014-03-16,135.02855,13.358430862426758,35.35307312011719,35.52082659,13.32037095,26.60146726,27.20284296,6.3872325255281e-05
2014-03-16,149.43373,12.484673500061035,35.24827194213867,35.41565632,12.44822328,26.69566848,27.363814219999995,3.946561442515596e-05
2014-03-16,165.72845,11.845727920532228,35.1734504699707,35.34059467,11.80970214,26.76117722,27.50431628000001,3.0843626462754e-05
2014-03-16,184.69746,11.2738676071167,35.1119270324707,35.27891719,11.23762777,26.82056307,27.650898419999976,1.3607020966941964e-05
2014-03-16,207.42545,10.885054588317873,35.06005096435547,35.22694681,10.84770945,26.85141053,27.785521750000044,1.3192882312762384e-05
2014-03-16,235.38617,10.488865852355955,35.016212463378906,35.18302769,10.44973092,26.88826808,27.950113070000043,1.1857399767456092e-05
2014-03-16,270.53412,10.033080101013184,34.96693420410156,35.1336772,9.99167337,26.92952041,28.15232631999993,1.0742135032438927e-05
2014-03-16,315.37408,9.517471313476562,34.91530227661133,35.08201602,9.4730659,26.97675785,28.405397069999932,9.07236131282574e-06
2014-03-16,372.96545,8.86622428894043,34.842811584472656,35.00949151,8.81846549,27.02651505,28.72086545000002,7.75896954418921e-06
2014-03-16,446.80093,7.942112922668457,34.72606658935547,34.89254575,7.89145152,27.07771543,29.11610681000002,8.149169336414573e-06
