time,depth,temperature,salinity
2000-05-16,98.31118,16.905139923095703,35.47305679321289
2000-05-16,109.806175,15.438484191894531,35.40642547607422
2000-05-16,121.9519,14.450542449951172,35.399803161621094
2000-05-16,135.02855,13.459539413452148,35.36705017089844
2000-05-16,149.43373,12.651165962219238,35.29524230957031
2000-05-16,165.72845,11.99996566772461,35.224449157714844
2000-05-16,184.69746,11.505640983581543,35.147830963134766
2000-05-16,207.42545,11.036574363708496,35.09529495239258
2000-05-16,235.38617,10.645719528198242,35.037506103515625
2000-05-16,270.53412,10.174630165100098,34.96791458129883
2000-05-16,315.37408,9.633596420288086,34.880680084228516
2000-05-16,372.96545,8.912055015563965,34.80759811401367
2000-05-16,446.80093,7.836894989013672,34.714229583740234
2000-05-16,540.5022,6.648510932922363,34.61045455932617
2000-05-16,657.32294,5.488754749298096,34.52869415283203
2000-05-16,799.5496,4.560024738311768,34.508026123046875
2000-05-16,967.99585,4.182722568511963,34.58909225463867
2000-06-16,5.0215898,26.535175323486328,35.5977783203125
2000-06-16,15.07854,26.4879150390625,35.597412109375
2000-06-16,25.16046,26.599496841430664,35.6219367980957
2000-06-16,35.27829,26.170026779174805,35.52243423461914
2000-06-16,45.44776,27.25310516357422,35.70964813232422
2000-06-16,55.691494,27.774873733520508,35.766353607177734
2000-06-16,66.041985,24.853641510009766,35.800743103027344
2000-06-16,76.54591,21.01479721069336,35.80492401123047
2000-06-16,87.27029,18.690505981445312,35.717350006103516
2000-06-16,98.31118,17.28110694885254,35.624237060546875
2000-06-16,109.806175,15.890618324279785,35.53913879394531
2000-06-16,121.9519,14.94633960723877,35.50081253051758
2000-06-16,135.02855,13.85131549835205,35.39863204956055
2000-06-16,149.43373,12.94653034210205,35.30819320678711
2000-06-16,165.72845,12.270452499389648,35.24216842651367
2000-06-16,184.69746,11.588601112365723,35.172908782958984
2000-06-16,207.42545,11.06821060180664,35.116580963134766
2000-06-16,235.38617,10.659869194030762,35.05542755126953
2000-06-16,270.53412,10.210424423217773,34.98037338256836
2000-06-16,315.37408,9.679089546203613,34.885643005371094
2000-06-16,372.96545,8.921087265014648,34.80686950683594
2000-06-16,446.80093,7.856189250946045,34.72090148925781
2000-06-16,540.5022,6.607008457183838,34.610504150390625
2000-06-16,657.32294,5.520432949066162,34.52348709106445
2000-06-16,799.5496,4.61711311340332,34.511566162109375
2000-06-16,967.99585,4.185105800628662,34.59035873413086
2000-07-16,5.0215898,25.284467697143555,35.92988204956055
2000-07-16,15.07854,25.181564331054688,35.94462585449219
2000-07-16,25.16046,25.104660034179688,35.95859909057617
2000-07-16,35.27829,24.715303421020508,35.855735778808594
2000-07-16,45.44776,25.59529685974121,35.93079376220703
2000-07-16,55.691494,26.350421905517578,35.94567108154297
2000-07-16,66.041985,24.731821060180664,35.92793273925781
2000-07-16,76.54591,22.19995880126953,35.89081573486328
2000-07-16,87.27029,19.51038360595703,35.78486633300781
2000-07-16,98.31118,17.117183685302734,35.66995620727539
2000-07-16,109.806175,15.38164234161377,35.55291748046875
2000-07-16,121.9519,14.337703704833984,35.417972564697266
2000-07-16,135.02855,13.393224716186523,35.36419677734375
2000-07-16,149.43373,12.662393569946289,35.28365707397461
2000-07-16,165.72845,12.069417953491211,35.22527313232422
2000-07-16,184.69746,11.513325691223145,35.16728973388672
2000-07-16,207.42545,11.054422378540039,35.1168212890625
2000-07-16,235.38617,10.63049602508545,35.055259704589844
2000-07-16,270.53412,10.171210289001465,34.97162628173828
2000-07-16,315.37408,9.702900886535645,34.8820915222168
2000-07-16,372.96545,8.988995552062988,34.81039047241211
2000-07-16,446.80093,7.85921049118042,34.72056198120117
2000-07-16,540.5022,6.562074184417725,34.60465621948242
2000-07-16,657.32294,5.505718231201172,34.512447357177734
2000-07-16,799.5496,4.606142044067383,34.501304626464844
2000-07-16,967.99585,4.1846113204956055,34.58537673950195
2000-08-16,5.0215898,24.15616226196289,35.77665328979492
2000-08-16,15.07854,24.1243839263916,35.78023910522461
2000-08-16,25.16046,24.000499725341797,35.79330062866211
2000-08-16,35.27829,23.906978607177734,35.75008010864258
2000-08-16,45.44776,24.57648277282715,35.78005599975586
2000-08-16,55.691494,24.848949432373047,35.820796966552734
2000-08-16,66.041985,24.019989013671875,35.86320877075195
2000-08-16,76.54591,22.79367446899414,35.91861343383789
2000-08-16,87.27029,20.18586540222168,35.841312408447266
2000-08-16,98.31118,17.80385971069336,35.72450637817383
2000-08-16,109.806175,16.059860229492188,35.60893249511719
2000-08-16,121.9519,14.723306655883789,35.45644760131836
2000-08-16,135.02855,13.60628604888916,35.34983444213867
2000-08-16,149.43373,12.822425842285156,35.2437744140625
2000-08-16,165.72845,12.142350196838379,35.17356872558594
2000-08-16,184.69746,11.565367698669434,35.1058349609375
2000-08-16,207.42545,11.083956718444824,35.05208969116211
2000-08-16,235.38617,10.604827880859375,34.996498107910156
2000-08-16,270.53412,10.142154693603516,34.93030548095703
2000-08-16,315.37408,9.554104804992676,34.85783004760742
2000-08-16,372.96545,8.814067840576172,34.79322052001953
2000-08-16,446.80093,7.6700215339660645,34.69074249267578
2000-08-16,540.5022,6.360934257507324,34.582401275634766
2000-08-16,657.32294,5.364316463470459,34.49739456176758
2000-08-16,799.5496,4.536377429962158,34.48705291748047
2000-08-16,967.99585,4.155194282531738,34.577945709228516
2000-09-16,5.0215898,23.89964485168457,35.845458984375
2000-09-16,15.07854,23.910743713378906,35.8537483215332
2000-09-16,25.16046,23.828540802001953,35.894020080566406
2000-09-16,35.27829,23.63714027404785,35.85486602783203
2000-09-16,45.44776,23.950143814086914,35.81712341308594
2000-09-16,55.691494,24.058740615844727,35.80303955078125
2000-09-16,66.041985,23.32274627685547,35.81133270263672
2000-09-16,76.54591,22.076169967651367,35.84044647216797
2000-09-16,87.27029,19.604520797729492,35.77424621582031
2000-09-16,98.31118,17.339262008666992,35.688472747802734
2000-09-16,109.806175,15.778902053833008,35.59897232055664
2000-09-16,121.9519,14.487370491027832,35.45762634277344
2000-09-16,135.02855,13.504755020141602,35.39765548706055
2000-09-16,149.43373,12.73784065246582,35.31147003173828
2000-09-16,165.72845,11.985776901245117,35.23533248901367
2000-09-16,184.69746,11.253400802612305,35.152305603027344
2000-09-16,207.42545,10.777684211730957,35.095924377441406
2000-09-16,235.38617,10.389437675476074,35.041141510009766
2000-09-16,270.53412,9.897493362426758,34.96631622314453
2000-09-16,315.37408,9.262879371643066,34.88165283203125
2000-09-16,372.96545,8.572023391723633,34.80418395996094
2000-09-16,446.80093,7.51593017578125,34.6931266784668
2000-09-16,540.5022,6.2797932624816895,34.5792236328125
2000-09-16,657.32294,5.172206401824951,34.49643325805664
2000-09-16,799.5496,4.456680774688721,34.48491668701172
2000-09-16,967.99585,4.146667003631592,34.576663970947266
2000-10-16,5.0215898,24.02985191345215,35.84161376953125
2000-10-16,15.07854,24.00639533996582,35.82533645629883
2000-10-16,25.16046,23.871810913085938,35.88564682006836
2000-10-16,35.27829,23.788759231567383,35.860965728759766
2000-10-16,45.44776,24.08304214477539,35.811283111572266
2000-10-16,55.691494,24.089929580688477,35.789241790771484
2000-10-16,66.041985,22.481307983398438,35.7926025390625
2000-10-16,76.54591,20.271018981933594,35.8179931640625
2000-10-16,87.27029,18.158052444458008,35.747440338134766
2000-10-16,98.31118,16.410991668701172,35.638694763183594
2000-10-16,109.806175,15.098603248596191,35.52495193481445
2000-10-16,121.9519,13.958656311035156,35.39908981323242
2000-10-16,135.02855,12.993952751159668,35.39251708984375
2000-10-16,149.43373,12.221940994262695,35.3322639465332
2000-10-16,165.72845,11.539340019226074,35.26504135131836
2000-10-16,184.69746,11.089529037475586,35.182518005371094
2000-10-16,207.42545,10.717120170593262,35.12479782104492
2000-10-16,235.38617,10.353842735290527,35.06541442871094
2000-10-16,270.53412,9.895528793334961,34.98534393310547
2000-10-16,315.37408,9.280403137207031,34.88751983642578
2000-10-16,372.96545,8.57280158996582,34.8061408996582
2000-10-16,446.80093,7.502531051635742,34.68922805786133
2000-10-16,540.5022,6.263744354248047,34.56818771362305
2000-10-16,657.32294,5.190143585205078,34.49119186401367
2000-10-16,799.5496,4.4822845458984375,34.481021881103516
2000-10-16,967.99585,4.15800666809082,34.572914123535156
2000-11-16,5.0215898,24.311235427856445,35.94355010986328
2000-11-16,15.07854,24.27023696899414,35.94252014160156
2000-11-16,25.16046,24.192873001098633,35.9710578918457
2000-11-16,35.27829,24.25642967224121,35.960811614990234
2000-11-16,45.44776,24.896692276000977,35.904083251953125
2000-11-16,55.691494,24.537555694580078,35.849273681640625
2000-11-16,66.041985,23.08185386657715,35.82736587524414
2000-11-16,76.54591,21.3052978515625,35.849578857421875
2000-11-16,87.27029,19.204692840576172,35.75944137573242
2000-11-16,98.31118,16.88347625732422,35.63327407836914
2000-11-16,109.806175,15.32383918762207,35.510841369628906
2000-11-16,121.9519,13.954058647155762,35.37270736694336
2000-11-16,135.02855,12.918066024780273,35.36738204956055
2000-11-16,149.43373,12.381274223327637,35.29283905029297
2000-11-16,165.72845,11.793303489685059,35.220550537109375
2000-11-16,184.69746,11.424493789672852,35.14337158203125
2000-11-16,207.42545,11.004900932312012,35.08746337890625
2000-11-16,235.38617,10.561236381530762,35.03300476074219
2000-11-16,270.53412,10.117920875549316,34.971614837646484
2000-11-16,315.37408,9.55349063873291,34.88074493408203
2000-11-16,372.96545,8.82805347442627,34.78669738769531
2000-11-16,446.80093,7.758053779602051,34.67597198486328
2000-11-16,540.5022,6.485223770141602,34.5649528503418
2000-11-16,657.32294,5.2324323654174805,34.490665435791016
2000-11-16,799.5496,4.551626205444336,34.480464935302734
2000-11-16,967.99585,4.182280540466309,34.57024383544922
2000-12-16,5.0215898,24.54006004333496,36.004493713378906
2000-12-16,15.07854,24.468305587768555,36.01905059814453
2000-12-16,25.16046,24.473602294921875,36.028541564941406
2000-12-16,35.27829,24.185705184936523,36.057865142822266
2000-12-16,45.44776,24.93812370300293,36.017093658447266
2000-12-16,55.691494,24.82921600341797,35.958763122558594
2000-12-16,66.041985,23.36443519592285,35.92593002319336
2000-12-16,76.54591,21.643306732177734,35.93083190917969
2000-12-16,87.27029,19.637102127075195,35.8432502746582
2000-12-16,98.31118,17.503511428833008,35.720458984375
2000-12-16,109.806175,15.839951515197754,35.607940673828125
2000-12-16,121.9519,14.410664558410645,35.43822479248047
2000-12-16,135.02855,13.223366737365723,35.36200714111328
2000-12-16,149.43373,12.542339324951172,35.249019622802734
2000-12-16,165.72845,11.849319458007812,35.163719177246094
2000-12-16,184.69746,11.341917037963867,35.0878791809082
2000-12-16,207.42545,10.853236198425293,35.042232513427734
2000-12-16,235.38617,10.438432693481445,35.000675201416016
2000-12-16,270.53412,9.986839294433594,34.951629638671875
2000-12-16,315.37408,9.38841438293457,34.86539840698242
2000-12-16,372.96545,8.683622360229492,34.779083251953125
2000-12-16,446.80093,7.722909927368164,34.68189239501953
2000-12-16,540.5022,6.560705661773682,34.5767936706543
2000-12-16,657.32294,5.222654342651367,34.49568557739258
2000-12-16,799.5496,4.526535511016846,34.48255157470703
2000-12-16,967.99585,4.1637654304504395,34.57168960571289
2001-01-16,5.0215898,25.759401321411133,36.03919219970703
2001-01-16,15.07854,25.6420841217041,36.065242767333984
2001-01-16,25.16046,25.374155044555664,36.092952728271484
2001-01-16,35.27829,25.12677574157715,36.14728546142578
2001-01-16,45.44776,25.345806121826172,36.06950759887695
2001-01-16,55.691494,24.29860496520996,35.982696533203125
2001-01-16,66.041985,22.397491455078125,35.910888671875
2001-01-16,76.54591,20.142627716064453,35.88096237182617
2001-01-16,87.27029,18.12696647644043,35.785980224609375
2001-01-16,98.31118,16.340713500976562,35.667442321777344
2001-01-16,109.806175,14.926338195800781,35.561790466308594
2001-01-16,121.9519,13.741707801818848,35.381717681884766
2001-01-16,135.02855,12.873100280761719,35.34220504760742
2001-01-16,149.43373,12.243729591369629,35.25328063964844
2001-01-16,165.72845,11.65335464477539,35.1802864074707
2001-01-16,184.69746,11.197721481323242,35.110782623291016
2001-01-16,207.42545,10.779658317565918,35.06257629394531
2001-01-16,235.38617,10.388175964355469,35.02094268798828
2001-01-16,270.53412,9.989750862121582,34.97809982299805
2001-01-16,315.37408,9.4384765625,34.9015998840332
2001-01-16,372.96545,8.753683090209961,34.81174087524414
2001-01-16,446.80093,7.794393539428711,34.707149505615234
2001-01-16,540.5022,6.651782989501953,34.59956741333008
2001-01-16,657.32294,5.300106525421143,34.50279998779297
2001-01-16,799.5496,4.522038459777832,34.4793701171875
2001-01-16,967.99585,4.135603904724121,34.57585906982422
2001-02-15,5.0215898,26.92449951171875,36.04743957519531
2001-02-15,15.07854,26.93698501586914,36.04761505126953
2001-02-15,25.16046,26.820234298706055,36.09010314941406
2001-02-15,35.27829,26.359052658081055,36.17538833618164
2001-02-15,45.44776,25.543039321899414,36.10898208618164
2001-02-15,55.691494,23.54655647277832,36.0235595703125
2001-02-15,66.041985,20.99974822998047,35.926265716552734
2001-02-15,76.54591,18.59248924255371,35.86681365966797
2001-02-15,87.27029,16.876131057739258,35.773773193359375
2001-02-15,98.31118,15.351415634155273,35.6373405456543
2001-02-15,109.806175,14.202691078186035,35.51351547241211
2001-02-15,121.9519,13.355316162109375,35.33822250366211
2001-02-15,135.02855,12.651400566101074,35.33531188964844
2001-02-15,149.43373,12.099797248840332,35.2549934387207
2001-02-15,165.72845,11.553542137145996,35.18770217895508
2001-02-15,184.69746,11.160076141357422,35.132362365722656
2001-02-15,207.42545,10.78455638885498,35.0856819152832
2001-02-15,235.38617,10.4149808883667,35.04358673095703
2001-02-15,270.53412,10.083555221557617,34.99961471557617
2001-02-15,315.37408,9.574068069458008,34.92878723144531
2001-02-15,372.96545,8.867255210876465,34.831756591796875
2001-02-15,446.80093,7.865902900695801,34.714412689208984
2001-02-15,540.5022,6.678074836730957,34.609806060791016
2001-02-15,657.32294,5.231507778167725,34.50938415527344
2001-02-15,799.5496,4.473635196685791,34.47492599487305
2001-02-15,967.99585,4.100751876831055,34.577274322509766
2001-03-16,5.0215898,28.035680770874023,35.84349822998047
2001-03-16,15.07854,28.03986167907715,35.863670349121094
2001-03-16,25.16046,28.305545806884766,35.954856872558594
2001-03-16,35.27829,27.82802391052246,36.12478256225586
2001-03-16,45.44776,26.44536781311035,36.10515594482422
2001-03-16,55.691494,24.670269012451172,36.0548095703125
2001-03-16,66.041985,21.865556716918945,35.97992706298828
2001-03-16,76.54591,19.185213088989258,35.94113540649414
2001-03-16,87.27029,17.310062408447266,35.817222595214844
2001-03-16,98.31118,15.572017669677734,35.658348083496094
2001-03-16,109.806175,14.374343872070312,35.52376937866211
2001-03-16,121.9519,13.511472702026367,35.34380340576172
2001-03-16,135.02855,12.635504722595215,35.34378433227539
2001-03-16,149.43373,12.003518104553223,35.26497268676758
2001-03-16,165.72845,11.429548263549805,35.194984436035156
2001-03-16,184.69746,11.03237247467041,35.13538360595703
2001-03-16,207.42545,10.692580223083496,35.08232498168945
2001-03-16,235.38617,10.338717460632324,35.034767150878906
2001-03-16,270.53412,9.974265098571777,34.983642578125
2001-03-16,315.37408,9.440410614013672,34.908817291259766
2001-03-16,372.96545,8.686749458312988,34.81658935546875
2001-03-16,446.80093,7.693572998046875,34.702850341796875
2001-03-16,540.5022,6.563239097595215,34.5993537902832
2001-03-16,657.32294,5.262462139129639,34.509525299072266
2001-03-16,799.5496,4.527498245239258,34.47955322265625
2001-03-16,967.99585,4.1094841957092285,34.57470703125
2001-04-16,5.0215898,28.333396911621094,35.752193450927734
2001-04-16,15.07854,28.17055892944336,35.765289306640625
2001-04-16,25.16046,28.496231079101562,35.84791946411133
2001-04-16,35.27829,28.65244483947754,36.00370407104492
2001-04-16,45.44776,27.667966842651367,36.00750732421875
2001-04-16,55.691494,25.352136611938477,35.98552703857422
2001-04-16,66.041985,22.364482879638672,35.9510498046875
2001-04-16,76.54591,19.784543991088867,35.93794250488281
2001-04-16,87.27029,17.747913360595703,35.808074951171875
2001-04-16,98.31118,16.078372955322266,35.65247344970703
2001-04-16,109.806175,14.825813293457031,35.52925491333008
2001-04-16,121.9519,13.790149688720703,35.379058837890625
2001-04-16,135.02855,12.79013442993164,35.37565231323242
2001-04-16,149.43373,12.096538543701172,35.293212890625
2001-04-16,165.72845,11.502013206481934,35.20732879638672
2001-04-16,184.69746,11.079961776733398,35.13351058959961
2001-04-16,207.42545,10.7529878616333,35.07586669921875
2001-04-16,235.38617,10.395411491394043,35.02602767944336
2001-04-16,270.53412,10.00020694732666,34.97180938720703
2001-04-16,315.37408,9.426918029785156,34.88896942138672
2001-04-16,372.96545,8.63117504119873,34.79985427856445
2001-04-16,446.80093,7.627510070800781,34.69332504272461
2001-04-16,540.5022,6.566344738006592,34.59208679199219
2001-04-16,657.32294,5.327023983001709,34.51449966430664
2001-04-16,799.5496,4.578821182250977,34.49276351928711
2001-04-16,967.99585,4.125781059265137,34.578857421875
2001-05-16,5.0215898,27.973798751831055,35.67661666870117
2001-05-16,15.07854,27.820327758789062,35.659584045410156
2001-05-16,25.16046,28.093719482421875,35.66270065307617
2001-05-16,35.27829,28.225242614746094,35.737186431884766
2001-05-16,45.44776,28.084228515625,35.773162841796875
2001-05-16,55.691494,26.935771942138672,35.80679702758789
2001-05-16,66.041985,24.16806983947754,35.84706497192383
2001-05-16,76.54591,21.237791061401367,35.87528610229492
2001-05-16,87.27029,18.936861038208008,35.774879455566406
2001-05-16,98.31118,17.302074432373047,35.63176345825195
2001-05-16,109.806175,15.941614151000977,35.52406692504883
2001-05-16,121.9519,14.708847045898438,35.43683624267578
2001-05-16,135.02855,13.53553581237793,35.39556884765625
2001-05-16,149.43373,12.745928764343262,35.31234359741211
2001-05-16,165.72845,12.066549301147461,35.22138977050781
2001-05-16,184.69746,11.58572006225586,35.136661529541016
2001-05-16,207.42545,11.21553897857666,35.074134826660156
2001-05-16,235.38617,10.783628463745117,35.01764678955078
2001-05-16,270.53412,10.324445724487305,34.95799255371094
2001-05-16,315.37408,9.79023551940918,34.86993408203125
2001-05-16,372.96545,9.067549705505371,34.7814826965332
2001-05-16,446.80093,8.02392292022705,34.684329986572266
2001-05-16,540.5022,6.847290992736816,34.589080810546875
2001-05-16,657.32294,5.376402854919434,34.519691467285156
2001-05-16,799.5496,4.580471515655518,34.501956939697266
2001-05-16,967.99585,4.1393256187438965,34.57990264892578
2001-06-16,5.0215898,26.71131134033203,35.63343048095703
2001-06-16,15.07854,26.575265884399414,35.605281829833984
2001-06-16,25.16046,26.510557174682617,35.61106872558594
2001-06-16,35.27829,26.74637222290039,35.64545822143555
2001-06-16,45.44776,27.25604820251465,35.62261962890625
2001-06-16,55.691494,27.490758895874023,35.632896423339844
2001-06-16,66.041985,25.82659339904785,35.69059371948242
2001-06-16,76.54591,23.299461364746094,35.780433654785156
2001-06-16,87.27029,20.67875862121582,35.757633209228516
2001-06-16,98.31118,18.891998291015625,35.69343566894531
2001-06-16,109.806175,17.354129791259766,35.614437103271484
2001-06-16,121.9519,15.970218658447266,35.50284194946289
2001-06-16,135.02855,14.460359573364258,35.455284118652344
2001-06-16,149.43373,13.359554290771484,35.365596771240234
2001-06-16,165.72845,12.50550365447998,35.26329803466797
2001-06-16,184.69746,11.739974975585938,35.173458099365234
2001-06-16,207.42545,11.183086395263672,35.100738525390625
2001-06-16,235.38617,10.689922332763672,35.03593444824219
2001-06-16,270.53412,10.206694602966309,34.9662971496582
2001-06-16,315.37408,9.649181365966797,34.87480545043945
2001-06-16,372.96545,8.950638771057129,34.786460876464844
2001-06-16,446.80093,7.935036659240723,34.69846725463867
2001-06-16,540.5022,6.732084274291992,34.594810485839844
2001-06-16,657.32294,5.357351779937744,34.514678955078125
2001-06-16,799.5496,4.591540813446045,34.49766159057617
2001-06-16,967.99585,4.147007465362549,34.575557708740234
2001-07-16,5.0215898,25.34754753112793,35.876808166503906
2001-07-16,15.07854,25.226442337036133,35.84770584106445
2001-07-16,25.16046,24.787437438964844,35.8194465637207
2001-07-16,35.27829,25.00150489807129,35.81263732910156
2001-07-16,45.44776,25.41769027709961,35.70494842529297
2001-07-16,55.691494,25.789203643798828,35.66974639892578
2001-07-16,66.041985,24.6523494720459,35.68109130859375
2001-07-16,76.54591,22.44513511657715,35.74201583862305
2001-07-16,87.27029,19.915430068969727,35.71108627319336
2001-07-16,98.31118,17.743541717529297,35.63627243041992
2001-07-16,109.806175,16.2408504486084,35.51005935668945
2001-07-16,121.9519,15.139341354370117,35.340187072753906
2001-07-16,135.02855,14.013045310974121,35.394691467285156
2001-07-16,149.43373,13.08884048461914,35.3187370300293
2001-07-16,165.72845,12.329876899719238,35.23136520385742
2001-07-16,184.69746,11.663570404052734,35.158260345458984
2001-07-16,207.42545,11.14463996887207,35.08651351928711
2001-07-16,235.38617,10.679219245910645,35.02055358886719
2001-07-16,270.53412,10.289673805236816,34.9496955871582
2001-07-16,315.37408,9.901712417602539,34.86812973022461
2001-07-16,372.96545,9.228913307189941,34.785152435302734
2001-07-16,446.80093,8.117220878601074,34.69466781616211
2001-07-16,540.5022,6.771237850189209,34.58838653564453
2001-07-16,657.32294,5.314641952514648,34.50505447387695
2001-07-16,799.5496,4.545782566070557,34.49198532104492
2001-07-16,967.99585,4.141741752624512,34.572715759277344
2001-08-16,5.0215898,24.219144821166992,35.88059997558594
2001-08-16,15.07854,24.30280303955078,35.86857604980469
2001-08-16,25.16046,23.9081974029541,35.853233337402344
